subj	cond	cb	keyb	phase	blk	trial	stim	resp	rt	conf	confrt
7005	2	5	1	2	8	118	11	1	17413	0	0
7005	2	5	1	2	8	119	2	0	3478	0	0
7005	2	5	1	2	8	120	4	1	1005	0	0
7005	2	5	1	2	8	121	16	1	782	0	0
7005	2	5	1	2	8	122	5	1	27433	0	0
7005	2	5	1	2	8	123	3	0	852	0	0
7005	2	5	1	2	8	124	7	1	5659	0	0
7005	2	5	1	2	8	125	1	0	1596	0	0
7005	2	5	1	2	8	126	13	0	12532	0	0
7005	2	5	1	2	8	127	15	0	9526	0	0
7005	2	5	1	2	8	128	6	1	10786	0	0
7006	2	6	2	1	1	1	7	0	2597	3	2709
7006	2	6	2	1	1	2	8	0	573	3	1892
7006	2	6	2	1	1	3	1	0	1167	3	1141
7006	2	6	2	1	1	4	5	1	1239	1	1281
7006	2	6	2	1	1	5	4	0	718	3	999
7006	2	6	2	1	1	6	6	1	760	1	1102
7006	2	6	2	1	1	7	3	1	9267	2	509
7006	2	6	2	1	1	8	2	1	796	3	385
7006	2	6	2	1	2	9	8	1	421	3	426
7006	2	6	2	1	2	10	7	1	404	3	370
7006	2	6	2	1	2	11	1	1	1126	3	1069
7006	2	6	2	1	2	12	5	1	891	2	380
7006	2	6	2	1	2	13	2	0	1400	2	907
7006	2	6	2	1	2	14	3	1	569	3	432
7006	2	6	2	1	2	15	6	1	809	3	405
7006	2	6	2	1	2	16	4	1	1656	2	409
7006	2	6	2	1	3	17	3	1	523	3	349
7006	2	6	2	1	3	18	4	1	1074	3	483
7006	2	6	2	1	3	19	8	0	841	2	381
7006	2	6	2	1	3	20	5	1	1377	3	413
7006	2	6	2	1	3	21	1	0	2063	2	430
7006	2	6	2	1	3	22	7	0	3487	1	369
7006	2	6	2	1	3	23	6	1	629	3	433
7006	2	6	2	1	3	24	2	1	1907	3	280
7006	2	6	2	2	1	1	1	1	5054	0	0
7006	2	6	2	2	1	2	10	0	945	0	0
7006	2	6	2	2	1	3	16	0	261	0	0
7006	2	6	2	2	1	4	9	0	886	0	0
7006	2	6	2	2	1	5	13	0	284	0	0
7006	2	6	2	2	1	6	15	0	1844	0	0
7006	2	6	2	2	1	7	2	1	466	0	0
7006	2	6	2	2	1	8	3	1	538	0	0
7006	2	6	2	2	1	9	5	0	1199	0	0
7006	2	6	2	2	1	10	8	0	2375	0	0
7006	2	6	2	2	1	11	4	1	382	0	0
7006	2	6	2	2	1	12	7	0	1889	0	0
7006	2	6	2	2	1	13	12	1	1588	0	0
7006	2	6	2	2	1	14	14	1	1068	0	0
7006	2	6	2	2	1	15	6	0	507	0	0
7006	2	6	2	2	1	16	11	0	649	0	0
7006	2	6	2	2	2	17	3	1	1826	0	0
7006	2	6	2	2	2	18	1	1	904	0	0
7006	2	6	2	2	2	19	15	1	1197	0	0
7006	2	6	2	2	2	20	11	0	205	0	0
7006	2	6	2	2	2	21	2	1	5665	0	0
7006	2	6	2	2	2	22	9	0	298	0	0
7006	2	6	2	2	2	23	8	0	361	0	0
7006	2	6	2	2	2	24	16	1	366	0	0
7006	2	6	2	2	2	25	14	1	371	0	0
7006	2	6	2	2	2	26	4	1	279	0	0
7006	2	6	2	2	2	27	7	0	368	0	0
7006	2	6	2	2	2	28	6	0	420	0	0
7006	2	6	2	2	2	29	12	1	653	0	0
7006	2	6	2	2	2	30	5	0	214	0	0
7006	2	6	2	2	2	31	10	1	209	0	0
7006	2	6	2	2	2	32	13	1	1565	0	0
7006	2	6	2	2	3	33	2	0	262	0	0
7006	2	6	2	2	3	34	8	0	288	0	0
7006	2	6	2	2	3	35	6	0	256	0	0
7006	2	6	2	2	3	36	4	1	329	0	0
7006	2	6	2	2	3	37	7	0	472	0	0
7006	2	6	2	2	3	38	5	0	456	0	0
7006	2	6	2	2	3	39	16	1	559	0	0
7006	2	6	2	2	3	40	12	1	956	0	0
7006	2	6	2	2	3	41	1	1	1127	0	0
7006	2	6	2	2	3	42	14	1	291	0	0
7006	2	6	2	2	3	43	10	0	307	0	0
7006	2	6	2	2	3	44	15	1	611	0	0
7006	2	6	2	2	3	45	11	0	349	0	0
7006	2	6	2	2	3	46	9	0	394	0	0
7006	2	6	2	2	3	47	13	1	662	0	0
7006	2	6	2	2	3	48	3	1	662	0	0
7006	2	6	2	2	4	49	1	1	350	0	0
7006	2	6	2	2	4	50	5	0	218	0	0
7006	2	6	2	2	4	51	16	0	485	0	0
7006	2	6	2	2	4	52	10	1	260	0	0
7006	2	6	2	2	4	53	2	1	2182	0	0
7006	2	6	2	2	4	54	14	1	461	0	0
7006	2	6	2	2	4	55	6	0	286	0	0
7006	2	6	2	2	4	56	3	1	398	0	0
7006	2	6	2	2	4	57	15	1	281	0	0
7006	2	6	2	2	4	58	7	0	265	0	0
7006	2	6	2	2	4	59	9	1	330	0	0
7006	2	6	2	2	4	60	13	0	152	0	0
7006	2	6	2	2	4	61	4	1	317	0	0
7006	2	6	2	2	4	62	12	0	284	0	0
7006	2	6	2	2	4	63	8	1	388	0	0
7006	2	6	2	2	4	64	11	0	807	0	0
7006	2	6	2	2	5	65	16	1	273	0	0
7006	2	6	2	2	5	66	8	1	1618	0	0
7006	2	6	2	2	5	67	6	0	273	0	0
7006	2	6	2	2	5	68	9	1	1130	0	0
7006	2	6	2	2	5	69	15	1	1006	0	0
7006	2	6	2	2	5	70	7	0	231	0	0
7006	2	6	2	2	5	71	5	0	272	0	0
7006	2	6	2	2	5	72	11	0	209	0	0
7006	2	6	2	2	5	73	10	1	332	0	0
7006	2	6	2	2	5	74	2	1	386	0	0
7006	2	6	2	2	5	75	4	1	230	0	0
7006	2	6	2	2	5	76	12	0	320	0	0
7006	2	6	2	2	5	77	1	1	1222	0	0
7006	2	6	2	2	5	78	13	0	278	0	0
7006	2	6	2	2	5	79	14	1	287	0	0
7006	2	6	2	2	5	80	3	1	743	0	0
7006	2	6	2	2	6	81	12	1	268	0	0
7006	2	6	2	2	6	82	7	0	339	0	0
7006	2	6	2	2	6	83	3	1	281	0	0
7006	2	6	2	2	6	84	9	0	249	0	0
7006	2	6	2	2	6	85	5	0	274	0	0
7006	2	6	2	2	6	86	11	0	211	0	0
7006	2	6	2	2	6	87	15	1	199	0	0
7006	2	6	2	2	6	88	2	1	434	0	0
7006	2	6	2	2	6	89	10	0	420	0	0
7006	2	6	2	2	6	90	4	1	1166	0	0
7006	2	6	2	2	6	91	16	1	393	0	0
7006	2	6	2	2	6	92	8	0	20	0	0
7006	2	6	2	2	6	93	13	0	384	0	0
7006	2	6	2	2	6	94	14	1	282	0	0
7006	2	6	2	2	6	95	1	1	386	0	0
7006	2	6	2	2	6	96	6	0	446	0	0
7006	2	6	2	2	7	97	5	0	591	0	0
7006	2	6	2	2	7	98	12	1	786	0	0
7006	2	6	2	2	7	99	9	1	333	0	0
7006	2	6	2	2	7	100	6	0	2283	0	0
7006	2	6	2	2	7	101	15	1	741	0	0
7006	2	6	2	2	7	102	1	0	402	0	0
7006	2	6	2	2	7	103	4	1	341	0	0
7006	2	6	2	2	7	104	11	1	234	0	0
7006	2	6	2	2	7	105	3	0	636	0	0
7006	2	6	2	2	7	106	14	0	253	0	0
7006	2	6	2	2	7	107	8	1	246	0	0
7006	2	6	2	2	7	108	16	1	392	0	0
7006	2	6	2	2	7	109	10	1	235	0	0
7006	2	6	2	2	7	110	13	0	653	0	0
7006	2	6	2	2	7	111	2	1	790	0	0
7006	2	6	2	2	7	112	7	1	688	0	0
7006	2	6	2	2	8	113	3	1	247	0	0
7006	2	6	2	2	8	114	6	0	56	0	0
7006	2	6	2	2	8	115	13	0	289	0	0
7006	2	6	2	2	8	116	9	0	153	0	0
7006	2	6	2	2	8	117	7	0	335	0	0
7006	2	6	2	2	8	118	2	1	997	0	0
7006	2	6	2	2	8	119	5	0	191	0	0
7006	2	6	2	2	8	120	16	1	259	0	0
7006	2	6	2	2	8	121	11	0	1324	0	0
7006	2	6	2	2	8	122	14	1	256	0	0
7006	2	6	2	2	8	123	10	1	697	0	0
7006	2	6	2	2	8	124	8	0	272	0	0
7006	2	6	2	2	8	125	15	1	321	0	0
7006	2	6	2	2	8	126	1	1	518	0	0
7006	2	6	2	2	8	127	12	0	228	0	0
7006	2	6	2	2	8	128	4	1	510	0	0
7007	2	7	1	1	1	1	1	0	2713	3	2548
7007	2	7	1	1	1	2	7	0	763	3	978
7007	2	7	1	1	1	3	6	0	1316	3	690
7007	2	7	1	1	1	4	2	1	1617	2	1235
7007	2	7	1	1	1	5	5	0	930	2	1449
7007	2	7	1	1	1	6	3	1	1761	3	403
7007	2	7	1	1	1	7	4	0	429	2	866
7007	2	7	1	1	1	8	8	0	624	2	677
7007	2	7	1	1	2	9	1	1	788	2	994
7007	2	7	1	1	2	10	6	0	483	3	1469
7007	2	7	1	1	2	11	3	1	298	3	933
7007	2	7	1	1	2	12	7	0	929	3	656
7007	2	7	1	1	2	13	2	1	304	3	794
7007	2	7	1	1	2	14	5	1	92	3	879
7007	2	7	1	1	2	15	8	1	245	3	306
7007	2	7	1	1	2	16	4	1	376	3	335
7007	2	7	1	1	3	17	7	1	381	3	339
7007	2	7	1	1	3	18	8	0	273	3	309
7007	2	7	1	1	3	19	1	1	76	3	447
7007	2	7	1	1	3	20	6	1	48	3	869
7007	2	7	1	1	3	21	4	1	276	3	335
7007	2	7	1	1	3	22	3	1	133	3	1031
7007	2	7	1	1	3	23	2	1	118	3	425
7007	2	7	1	1	3	24	5	1	419	3	248
7007	2	7	1	2	1	1	1	1	3001	0	0
7007	2	7	1	2	1	2	3	1	1004	0	0
7007	2	7	1	2	1	3	5	0	1540	0	0
7007	2	7	1	2	1	4	13	1	534	0	0
7007	2	7	1	2	1	5	14	0	644	0	0
7007	2	7	1	2	1	6	4	0	460	0	0
7007	2	7	1	2	1	7	10	1	228	0	0
7007	2	7	1	2	1	8	7	0	15	0	0
7007	2	7	1	2	1	9	8	1	298	0	0
7007	2	7	1	2	1	10	15	0	921	0	0
7007	2	7	1	2	1	11	6	1	646	0	0
7007	2	7	1	2	1	12	11	0	567	0	0
7007	2	7	1	2	1	13	12	1	315	0	0
7007	2	7	1	2	1	14	9	0	176	0	0
7007	2	7	1	2	1	15	2	0	469	0	0
7007	2	7	1	2	1	16	16	0	146	0	0
7007	2	7	1	2	2	17	9	0	339	0	0
7007	2	7	1	2	2	18	10	1	305	0	0
7007	2	7	1	2	2	19	8	0	568	0	0
7007	2	7	1	2	2	20	16	0	484	0	0
7007	2	7	1	2	2	21	15	1	587	0	0
7007	2	7	1	2	2	22	13	0	318	0	0
7007	2	7	1	2	2	23	1	1	277	0	0
7007	2	7	1	2	2	24	12	0	5	0	0
7007	2	7	1	2	2	25	4	0	370	0	0
7007	2	7	1	2	2	26	11	0	333	0	0
7007	2	7	1	2	2	27	5	1	291	0	0
7007	2	7	1	2	2	28	2	1	235	0	0
7007	2	7	1	2	2	29	7	1	509	0	0
7007	2	7	1	2	2	30	3	0	107	0	0
7007	2	7	1	2	2	31	6	0	307	0	0
7007	2	7	1	2	2	32	14	1	554	0	0
7007	2	7	1	2	3	33	9	0	63	0	0
7007	2	7	1	2	3	34	4	1	408	0	0
7007	2	7	1	2	3	35	1	0	435	0	0
7007	2	7	1	2	3	36	8	0	725	0	0
7007	2	7	1	2	3	37	16	0	922	0	0
7007	2	7	1	2	3	38	11	1	279	0	0
7007	2	7	1	2	3	39	5	0	302	0	0
7007	2	7	1	2	3	40	15	1	45	0	0
7007	2	7	1	2	3	41	13	0	135	0	0
7007	2	7	1	2	3	42	3	1	469	0	0
7007	2	7	1	2	3	43	7	0	397	0	0
7007	2	7	1	2	3	44	14	0	1264	0	0
7007	2	7	1	2	3	45	2	0	486	0	0
7007	2	7	1	2	3	46	6	1	285	0	0
7007	2	7	1	2	3	47	10	0	357	0	0
7007	2	7	1	2	3	48	12	0	1210	0	0
7007	2	7	1	2	4	49	8	1	475	0	0
7007	2	7	1	2	4	50	12	0	226	0	0
7007	2	7	1	2	4	51	14	1	909	0	0
7007	2	7	1	2	4	52	3	0	210	0	0
7007	2	7	1	2	4	53	15	1	326	0	0
7007	2	7	1	2	4	54	16	0	292	0	0
7007	2	7	1	2	4	55	9	0	1492	0	0
7007	2	7	1	2	4	56	1	0	377	0	0
7007	2	7	1	2	4	57	2	0	1173	0	0
7007	2	7	1	2	4	58	7	1	359	0	0
7007	2	7	1	2	4	59	4	0	500	0	0
7007	2	7	1	2	4	60	10	0	491	0	0
7007	2	7	1	2	4	61	11	1	793	0	0
7007	2	7	1	2	4	62	6	0	348	0	0
7007	2	7	1	2	4	63	5	0	377	0	0
7007	2	7	1	2	4	64	13	0	317	0	0
7007	2	7	1	2	5	65	7	1	196	0	0
7007	2	7	1	2	5	66	9	0	607	0	0
7007	2	7	1	2	5	67	1	0	1321	0	0
7007	2	7	1	2	5	68	8	1	437	0	0
7007	2	7	1	2	5	69	12	0	903	0	0
7007	2	7	1	2	5	70	4	1	484	0	0
7007	2	7	1	2	5	71	16	0	323	0	0
7007	2	7	1	2	5	72	14	1	1745	0	0
7007	2	7	1	2	5	73	3	0	204	0	0
7007	2	7	1	2	5	74	6	1	237	0	0
7007	2	7	1	2	5	75	5	0	303	0	0
7007	2	7	1	2	5	76	15	1	335	0	0
7007	2	7	1	2	5	77	10	0	92	0	0
7007	2	7	1	2	5	78	13	1	517	0	0
7007	2	7	1	2	5	79	11	0	235	0	0
7007	2	7	1	2	5	80	2	1	365	0	0
7007	2	7	1	2	6	81	8	1	766	0	0
7007	2	7	1	2	6	82	5	0	421	0	0
7007	2	7	1	2	6	83	12	0	342	0	0
7007	2	7	1	2	6	84	1	1	108	0	0
7007	2	7	1	2	6	85	7	0	235	0	0
7007	2	7	1	2	6	86	10	0	126	0	0
7007	2	7	1	2	6	87	6	1	333	0	0
7007	2	7	1	2	6	88	15	0	571	0	0
7007	2	7	1	2	6	89	2	0	150	0	0
7007	2	7	1	2	6	90	3	1	132	0	0
7007	2	7	1	2	6	91	4	1	394	0	0
7007	2	7	1	2	6	92	11	0	198	0	0
7007	2	7	1	2	6	93	13	1	378	0	0
7007	2	7	1	2	6	94	16	1	206	0	0
7007	2	7	1	2	6	95	14	0	362	0	0
7007	2	7	1	2	6	96	9	1	477	0	0
7007	2	7	1	2	7	97	15	0	172	0	0
7007	2	7	1	2	7	98	6	0	401	0	0
7007	2	7	1	2	7	99	9	0	428	0	0
7007	2	7	1	2	7	100	16	1	382	0	0
7007	2	7	1	2	7	101	3	0	649	0	0
7007	2	7	1	2	7	102	4	1	521	0	0
7007	2	7	1	2	7	103	8	0	503	0	0
7007	2	7	1	2	7	104	13	1	646	0	0
7007	2	7	1	2	7	105	1	0	542	0	0
7007	2	7	1	2	7	106	14	0	379	0	0
7007	2	7	1	2	7	107	5	0	1566	0	0
7007	2	7	1	2	7	108	10	1	968	0	0
7007	2	7	1	2	7	109	12	0	169	0	0
7007	2	7	1	2	7	110	7	1	310	0	0
7007	2	7	1	2	7	111	2	1	293	0	0
7007	2	7	1	2	7	112	11	1	293	0	0
7007	2	7	1	2	8	113	7	0	69	0	0
7007	2	7	1	2	8	114	4	0	598	0	0
7007	2	7	1	2	8	115	12	1	249	0	0
7007	2	7	1	2	8	116	10	0	354	0	0
7007	2	7	1	2	8	117	11	0	991	0	0
7007	2	7	1	2	8	118	16	1	193	0	0
7007	2	7	1	2	8	119	2	0	252	0	0
7007	2	7	1	2	8	120	6	1	342	0	0
7007	2	7	1	2	8	121	13	1	611	0	0
7007	2	7	1	2	8	122	15	0	358	0	0
7007	2	7	1	2	8	123	5	0	355	0	0
7007	2	7	1	2	8	124	8	0	264	0	0
7007	2	7	1	2	8	125	3	1	625	0	0
7007	2	7	1	2	8	126	1	0	418	0	0
7007	2	7	1	2	8	127	9	1	700	0	0
7007	2	7	1	2	8	128	14	0	250	0	0
7008	2	8	2	1	1	1	4	0	7155	3	1815
7008	2	8	2	1	1	2	8	0	1645	3	1510
7008	2	8	2	1	1	3	5	0	3770	1	1035
7008	2	8	2	1	1	4	7	0	3502	3	1543
7008	2	8	2	1	1	5	6	0	1761	2	2708
7008	2	8	2	1	1	6	2	0	4500	2	575
7008	2	8	2	1	1	7	3	0	2302	3	515
7008	2	8	2	1	1	8	1	1	1808	2	2738
7008	2	8	2	1	2	9	5	1	937	2	1784
7008	2	8	2	1	2	10	6	1	1343	3	1405
7008	2	8	2	1	2	11	1	1	1349	2	594
7008	2	8	2	1	2	12	4	1	829	2	625
7008	2	8	2	1	2	13	2	0	882	2	636
7008	2	8	2	1	2	14	3	1	997	2	361
7008	2	8	2	1	2	15	8	0	4405	1	1095
7008	2	8	2	1	2	16	7	0	1533	1	1258
7008	2	8	2	1	3	17	8	1	552	2	784
7008	2	8	2	1	3	18	7	1	754	2	537
7008	2	8	2	1	3	19	3	0	2086	1	787
7008	2	8	2	1	3	20	5	1	830	1	953
7008	2	8	2	1	3	21	4	1	524	2	613
7008	2	8	2	1	3	22	6	1	1495	3	1158
7008	2	8	2	1	3	23	2	1	2744	2	362
7008	2	8	2	1	3	24	1	1	2639	2	381
7008	2	8	2	2	1	1	4	1	4301	0	0
7008	2	8	2	2	1	2	5	0	1129	0	0
7008	2	8	2	2	1	3	9	0	1548	0	0
7008	2	8	2	2	1	4	14	1	750	0	0
7008	2	8	2	2	1	5	2	0	386	0	0
7008	2	8	2	2	1	6	13	0	629	0	0
7008	2	8	2	2	1	7	8	1	631	0	0
7008	2	8	2	2	1	8	12	1	728	0	0
7008	2	8	2	2	1	9	7	1	494	0	0
7008	2	8	2	2	1	10	3	0	629	0	0
7008	2	8	2	2	1	11	15	1	840	0	0
7008	2	8	2	2	1	12	10	0	655	0	0
7008	2	8	2	2	1	13	16	0	903	0	0
7008	2	8	2	2	1	14	11	1	692	0	0
7008	2	8	2	2	1	15	1	1	779	0	0
7008	2	8	2	2	1	16	6	1	510	0	0
7008	2	8	2	2	2	17	10	0	405	0	0
7008	2	8	2	2	2	18	14	0	1072	0	0
7008	2	8	2	2	2	19	12	0	710	0	0
7008	2	8	2	2	2	20	3	1	308	0	0
7008	2	8	2	2	2	21	5	0	403	0	0
7008	2	8	2	2	2	22	16	1	606	0	0
7008	2	8	2	2	2	23	6	0	712	0	0
7008	2	8	2	2	2	24	8	0	1069	0	0
7008	2	8	2	2	2	25	1	1	556	0	0
7008	2	8	2	2	2	26	4	0	752	0	0
7008	2	8	2	2	2	27	11	0	436	0	0
7008	2	8	2	2	2	28	9	1	317	0	0
7008	2	8	2	2	2	29	13	1	796	0	0
7008	2	8	2	2	2	30	15	0	854	0	0
7008	2	8	2	2	2	31	7	1	969	0	0
7008	2	8	2	2	2	32	2	1	1040	0	0
7008	2	8	2	2	3	33	12	0	416	0	0
7008	2	8	2	2	3	34	3	0	427	0	0
7008	2	8	2	2	3	35	5	0	1148	0	0
7008	2	8	2	2	3	36	16	0	279	0	0
7008	2	8	2	2	3	37	13	1	360	0	0
7008	2	8	2	2	3	38	7	1	469	0	0
7008	2	8	2	2	3	39	8	0	669	0	0
7008	2	8	2	2	3	40	6	1	316	0	0
7008	2	8	2	2	3	41	10	0	235	0	0
7008	2	8	2	2	3	42	9	1	1893	0	0
7008	2	8	2	2	3	43	11	0	336	0	0
7008	2	8	2	2	3	44	4	0	1741	0	0
7008	2	8	2	2	3	45	1	1	455	0	0
7008	2	8	2	2	3	46	14	0	304	0	0
7008	2	8	2	2	3	47	15	1	799	0	0
7008	2	8	2	2	3	48	2	1	600	0	0
7008	2	8	2	2	4	49	6	0	326	0	0
7008	2	8	2	2	4	50	11	0	337	0	0
7008	2	8	2	2	4	51	13	1	623	0	0
7008	2	8	2	2	4	52	16	0	737	0	0
7008	2	8	2	2	4	53	10	0	301	0	0
7008	2	8	2	2	4	54	15	1	244	0	0
7008	2	8	2	2	4	55	1	1	1254	0	0
7008	2	8	2	2	4	56	4	0	301	0	0
7008	2	8	2	2	4	57	3	1	420	0	0
7008	2	8	2	2	4	58	14	1	462	0	0
7008	2	8	2	2	4	59	12	1	279	0	0
7008	2	8	2	2	4	60	8	1	751	0	0
7008	2	8	2	2	4	61	5	0	283	0	0
7008	2	8	2	2	4	62	2	1	395	0	0
7008	2	8	2	2	4	63	9	1	1815	0	0
7008	2	8	2	2	4	64	7	0	277	0	0
7008	2	8	2	2	5	65	4	0	334	0	0
7008	2	8	2	2	5	66	14	0	636	0	0
7008	2	8	2	2	5	67	16	0	341	0	0
7008	2	8	2	2	5	68	8	1	363	0	0
7008	2	8	2	2	5	69	1	1	407	0	0
7008	2	8	2	2	5	70	10	0	402	0	0
7008	2	8	2	2	5	71	5	0	365	0	0
7008	2	8	2	2	5	72	2	1	361	0	0
7008	2	8	2	2	5	73	11	0	390	0	0
7008	2	8	2	2	5	74	6	0	417	0	0
7008	2	8	2	2	5	75	3	1	356	0	0
7008	2	8	2	2	5	76	15	1	385	0	0
7008	2	8	2	2	5	77	7	1	348	0	0
7008	2	8	2	2	5	78	13	1	529	0	0
7008	2	8	2	2	5	79	12	1	343	0	0
7008	2	8	2	2	5	80	9	1	341	0	0
7008	2	8	2	2	6	81	1	1	359	0	0
7008	2	8	2	2	6	82	5	0	376	0	0
7008	2	8	2	2	6	83	4	0	316	0	0
7008	2	8	2	2	6	84	2	0	363	0	0
7008	2	8	2	2	6	85	3	0	528	0	0
7008	2	8	2	2	6	86	13	1	365	0	0
7008	2	8	2	2	6	87	14	0	394	0	0
7008	2	8	2	2	6	88	12	1	1638	0	0
7008	2	8	2	2	6	89	8	0	371	0	0
7008	2	8	2	2	6	90	7	0	352	0	0
7008	2	8	2	2	6	91	11	0	573	0	0
7008	2	8	2	2	6	92	10	0	392	0	0
7008	2	8	2	2	6	93	6	0	308	0	0
7008	2	8	2	2	6	94	16	0	370	0	0
7008	2	8	2	2	6	95	15	1	471	0	0
7008	2	8	2	2	6	96	9	1	743	0	0
7008	2	8	2	2	7	97	11	0	291	0	0
7008	2	8	2	2	7	98	13	1	195	0	0
7008	2	8	2	2	7	99	5	0	343	0	0
7008	2	8	2	2	7	100	16	0	837	0	0
7008	2	8	2	2	7	101	2	1	205	0	0
7008	2	8	2	2	7	102	15	1	257	0	0
7008	2	8	2	2	7	103	1	1	1034	0	0
7008	2	8	2	2	7	104	3	1	594	0	0
7008	2	8	2	2	7	105	14	0	580	0	0
7008	2	8	2	2	7	106	4	0	689	0	0
7008	2	8	2	2	7	107	10	0	527	0	0
7008	2	8	2	2	7	108	6	0	324	0	0
7008	2	8	2	2	7	109	9	1	315	0	0
7008	2	8	2	2	7	110	12	1	289	0	0
7008	2	8	2	2	7	111	8	1	377	0	0
7008	2	8	2	2	7	112	7	0	342	0	0
7008	2	8	2	2	8	113	3	0	1115	0	0
7008	2	8	2	2	8	114	13	0	328	0	0
7008	2	8	2	2	8	115	11	0	463	0	0
7008	2	8	2	2	8	116	1	1	279	0	0
7008	2	8	2	2	8	117	12	1	336	0	0
7008	2	8	2	2	8	118	4	0	405	0	0
7008	2	8	2	2	8	119	10	0	529	0	0
7008	2	8	2	2	8	120	9	1	94	0	0
7008	2	8	2	2	8	121	7	0	358	0	0
7008	2	8	2	2	8	122	8	1	397	0	0
7008	2	8	2	2	8	123	16	0	334	0	0
7008	2	8	2	2	8	124	14	0	268	0	0
7008	2	8	2	2	8	125	6	0	492	0	0
7008	2	8	2	2	8	126	5	0	516	0	0
7008	2	8	2	2	8	127	15	1	402	0	0
7008	2	8	2	2	8	128	2	1	613	0	0
7009	2	1	2	1	1	1	5	0	2563	1	4276
7009	2	1	2	1	1	2	7	1	4976	2	2026
7009	2	1	2	1	1	3	3	0	2463	1	1517
7009	2	1	2	1	1	4	6	1	1320	1	1559
7009	2	1	2	1	1	5	1	0	1472	1	2304
7009	2	1	2	1	1	6	8	0	1274	2	1626
7009	2	1	2	1	1	7	4	1	1200	2	1748
7009	2	1	2	1	1	8	2	0	1949	1	1496
7009	2	1	2	1	2	9	3	1	748	1	955
7009	2	1	2	1	2	10	2	1	3069	1	833
7009	2	1	2	1	2	11	1	0	3609	3	773
7009	2	1	2	1	2	12	5	0	688	1	1154
7009	2	1	2	1	2	13	8	0	6052	2	1592
7009	2	1	2	1	2	14	6	0	456	1	1076
7009	2	1	2	1	2	15	4	1	1090	2	1042
7009	2	1	2	1	2	16	7	1	945	2	776
7009	2	1	2	1	3	17	6	1	4273	1	465
7009	2	1	2	1	3	18	3	1	18	1	480
7009	2	1	2	1	3	19	5	0	847	2	322
7009	2	1	2	1	3	20	4	1	584	3	350
7009	2	1	2	1	3	21	1	1	1819	2	356
7009	2	1	2	1	3	22	7	1	392	1	286
7009	2	1	2	1	3	23	8	0	1230	2	297
7009	2	1	2	1	3	24	2	1	384	1	287
7009	2	1	2	2	1	1	12	1	5533	0	0
7009	2	1	2	2	1	2	16	1	868	0	0
7009	2	1	2	2	1	3	15	0	859	0	0
7009	2	1	2	2	1	4	2	1	1330	0	0
7009	2	1	2	2	1	5	9	0	1956	0	0
7009	2	1	2	2	1	6	10	0	540	0	0
7009	2	1	2	2	1	7	8	0	1681	0	0
7009	2	1	2	2	1	8	5	0	2349	0	0
7009	2	1	2	2	1	9	1	1	388	0	0
7009	2	1	2	2	1	10	14	1	200	0	0
7009	2	1	2	2	1	11	3	1	324	0	0
7009	2	1	2	2	1	12	4	1	1874	0	0
7009	2	1	2	2	1	13	7	0	2222	0	0
7009	2	1	2	2	1	14	6	1	1043	0	0
7009	2	1	2	2	1	15	11	1	449	0	0
7009	2	1	2	2	1	16	13	0	283	0	0
7009	2	1	2	2	2	17	6	0	1834	0	0
7009	2	1	2	2	2	18	3	1	535	0	0
7009	2	1	2	2	2	19	11	0	421	0	0
7009	2	1	2	2	2	20	4	1	487	0	0
7009	2	1	2	2	2	21	12	1	894	0	0
7009	2	1	2	2	2	22	7	0	1020	0	0
7009	2	1	2	2	2	23	9	0	2068	0	0
7009	2	1	2	2	2	24	10	1	367	0	0
7009	2	1	2	2	2	25	8	1	316	0	0
7009	2	1	2	2	2	26	13	1	458	0	0
7009	2	1	2	2	2	27	1	1	403	0	0
7009	2	1	2	2	2	28	5	0	1301	0	0
7009	2	1	2	2	2	29	14	1	577	0	0
7009	2	1	2	2	2	30	16	0	356	0	0
7009	2	1	2	2	2	31	2	1	337	0	0
7009	2	1	2	2	2	32	15	0	767	0	0
7009	2	1	2	2	3	33	8	0	450	0	0
7009	2	1	2	2	3	34	11	1	371	0	0
7009	2	1	2	2	3	35	5	0	1271	0	0
7009	2	1	2	2	3	36	4	1	677	0	0
7009	2	1	2	2	3	37	15	1	429	0	0
7009	2	1	2	2	3	38	7	0	446	0	0
7009	2	1	2	2	3	39	10	0	303	0	0
7009	2	1	2	2	3	40	9	0	686	0	0
7009	2	1	2	2	3	41	1	1	372	0	0
7009	2	1	2	2	3	42	16	1	416	0	0
7009	2	1	2	2	3	43	2	1	130	0	0
7009	2	1	2	2	3	44	6	0	329	0	0
7009	2	1	2	2	3	45	13	0	382	0	0
7009	2	1	2	2	3	46	12	1	498	0	0
7009	2	1	2	2	3	47	14	1	305	0	0
7009	2	1	2	2	3	48	3	1	1040	0	0
7009	2	1	2	2	4	49	11	0	272	0	0
7009	2	1	2	2	4	50	2	1	2480	0	0
7009	2	1	2	2	4	51	15	0	386	0	0
7009	2	1	2	2	4	52	16	1	486	0	0
7009	2	1	2	2	4	53	1	1	309	0	0
7009	2	1	2	2	4	54	13	0	340	0	0
7009	2	1	2	2	4	55	8	0	313	0	0
7009	2	1	2	2	4	56	3	1	296	0	0
7009	2	1	2	2	4	57	4	1	287	0	0
7009	2	1	2	2	4	58	9	1	607	0	0
7009	2	1	2	2	4	59	7	0	1697	0	0
7009	2	1	2	2	4	60	14	1	284	0	0
7009	2	1	2	2	4	61	6	0	900	0	0
