subj	cond	cb	keyb	phase	blk	trial	stim	resp	rt	conf	confrt
14009	2	1	2	2	4	39	7	1	1670	0	0
14009	2	1	2	2	4	40	1	1	1614	0	0
14009	2	1	2	2	5	41	10	0	351	0	0
14009	2	1	2	2	5	42	9	1	270	0	0
14009	2	1	2	2	5	43	2	1	461	0	0
14009	2	1	2	2	5	44	1	1	250	0	0
14009	2	1	2	2	5	45	6	0	379	0	0
14009	2	1	2	2	5	46	4	0	9422	0	0
14009	2	1	2	2	5	47	5	0	223	0	0
14009	2	1	2	2	5	48	7	1	276	0	0
14009	2	1	2	2	5	49	8	0	290	0	0
14009	2	1	2	2	5	50	3	1	467	0	0
14009	2	1	2	2	6	51	2	1	360	0	0
14009	2	1	2	2	6	52	4	1	1254	0	0
14009	2	1	2	2	6	53	9	1	360	0	0
14009	2	1	2	2	6	54	7	0	743	0	0
14009	2	1	2	2	6	55	5	0	380	0	0
14009	2	1	2	2	6	56	1	1	328	0	0
14009	2	1	2	2	6	57	3	0	281	0	0
14009	2	1	2	2	6	58	6	0	640	0	0
14009	2	1	2	2	6	59	10	0	256	0	0
14009	2	1	2	2	6	60	8	0	448	0	0
14009	2	1	2	2	7	61	2	1	1482	0	0
14009	2	1	2	2	7	62	9	1	258	0	0
14009	2	1	2	2	7	63	3	0	2509	0	0
14009	2	1	2	2	7	64	5	0	278	0	0
14009	2	1	2	2	7	65	6	0	253	0	0
14009	2	1	2	2	7	66	7	0	469	0	0
14009	2	1	2	2	7	67	4	0	229	0	0
14009	2	1	2	2	7	68	1	1	217	0	0
14009	2	1	2	2	7	69	10	1	1764	0	0
14009	2	1	2	2	7	70	8	1	575	0	0
14009	2	1	2	2	8	71	10	1	145	0	0
14009	2	1	2	2	8	72	3	1	261	0	0
14009	2	1	2	2	8	73	2	1	288	0	0
14009	2	1	2	2	8	74	1	1	226	0	0
14009	2	1	2	2	8	75	6	0	271	0	0
14009	2	1	2	2	8	76	8	0	1989	0	0
14009	2	1	2	2	8	77	9	1	258	0	0
14009	2	1	2	2	8	78	4	0	238	0	0
14009	2	1	2	2	8	79	7	0	7492	0	0
14009	2	1	2	2	8	80	5	0	234	0	0
14009	2	1	2	2	9	81	9	1	272	0	0
14009	2	1	2	2	9	82	3	1	367	0	0
14009	2	1	2	2	9	83	8	0	873	0	0
14009	2	1	2	2	9	84	5	0	287	0	0
14009	2	1	2	2	9	85	7	1	393	0	0
14009	2	1	2	2	9	86	1	1	248	0	0
14009	2	1	2	2	9	87	2	1	170	0	0
14009	2	1	2	2	9	88	6	0	330	0	0
14009	2	1	2	2	9	89	10	0	292	0	0
14009	2	1	2	2	9	90	4	0	2550	0	0
14009	2	1	2	2	10	91	5	0	2101	0	0
14009	2	1	2	2	10	92	10	0	539	0	0
14009	2	1	2	2	10	93	2	1	2551	0	0
14009	2	1	2	2	10	94	1	1	3422	0	0
14009	2	1	2	2	10	95	9	1	389	0	0
14009	2	1	2	2	10	96	4	0	1456	0	0
14009	2	1	2	2	10	97	8	1	1442	0	0
14009	2	1	2	2	10	98	6	0	253	0	0
14009	2	1	2	2	10	99	3	1	517	0	0
14009	2	1	2	2	10	100	7	1	549	0	0
14009	2	1	2	2	11	101	5	0	321	0	0
14009	2	1	2	2	11	102	2	1	264	0	0
14009	2	1	2	2	11	103	7	0	252	0	0
14009	2	1	2	2	11	104	9	1	229	0	0
14009	2	1	2	2	11	105	4	0	250	0	0
14009	2	1	2	2	11	106	3	1	283	0	0
14009	2	1	2	2	11	107	10	0	268	0	0
14009	2	1	2	2	11	108	1	1	241	0	0
14009	2	1	2	2	11	109	6	0	320	0	0
14009	2	1	2	2	11	110	8	0	526	0	0
14009	2	1	2	2	12	111	1	1	416	0	0
14009	2	1	2	2	12	112	9	1	241	0	0
14009	2	1	2	2	12	113	6	1	368	0	0
14009	2	1	2	2	12	114	3	1	401	0	0
14009	2	1	2	2	12	115	5	0	888	0	0
14009	2	1	2	2	12	116	7	1	74	0	0
14009	2	1	2	2	12	117	4	0	2416	0	0
14009	2	1	2	2	12	118	2	1	398	0	0
14009	2	1	2	2	12	119	10	0	125	0	0
14009	2	1	2	2	12	120	8	0	255	0	0
14009	2	1	2	2	13	121	2	1	271	0	0
14009	2	1	2	2	13	122	5	0	959	0	0
14009	2	1	2	2	13	123	1	0	1365	0	0
14009	2	1	2	2	13	124	7	0	247	0	0
14009	2	1	2	2	13	125	6	0	233	0	0
14009	2	1	2	2	13	126	4	0	208	0	0
14009	2	1	2	2	13	127	10	0	233	0	0
14009	2	1	2	2	13	128	9	1	240	0	0
14009	2	1	2	2	13	129	8	1	263	0	0
14009	2	1	2	2	13	130	3	0	523	0	0
14010	2	2	1	1	1	1	5	0	3673	1	2294
14010	2	2	1	1	1	2	7	1	787	3	1411
14010	2	2	1	1	1	3	1	0	1310	1	993
14010	2	2	1	1	1	4	6	0	928	1	4933
14010	2	2	1	1	1	5	3	1	7292	1	2312
14010	2	2	1	1	1	6	4	1	5087	3	2119
14010	2	2	1	1	1	7	2	1	695	3	504
14010	2	2	1	1	1	8	8	1	1172	3	634
14010	2	2	1	1	2	9	7	1	48	3	606
14010	2	2	1	1	2	10	5	1	559	3	562
14010	2	2	1	1	2	11	4	1	602	3	445
14010	2	2	1	1	2	12	1	1	926	2	964
14010	2	2	1	1	2	13	2	1	181	3	813
14010	2	2	1	1	2	14	6	1	631	1	1154
14010	2	2	1	1	2	15	8	1	322	1	853
14010	2	2	1	1	2	16	3	0	559	2	930
14010	2	2	1	1	3	17	2	1	1179	1	627
14010	2	2	1	1	3	18	5	1	1656	3	742
14010	2	2	1	1	3	19	6	1	435	3	1206
14010	2	2	1	1	3	20	1	1	344	2	1512
14010	2	2	1	1	3	21	8	1	7	2	924
14010	2	2	1	1	3	22	3	1	462	3	863
14010	2	2	1	1	3	23	4	1	931	3	577
14010	2	2	1	1	3	24	7	0	1347	2	932
14010	2	2	1	1	4	25	8	1	189	3	1421
14010	2	2	1	1	4	26	2	1	674	3	1885
14010	2	2	1	1	4	27	5	0	1015	3	669
14010	2	2	1	1	4	28	1	1	770	2	743
14010	2	2	1	1	4	29	7	1	819	3	1116
14010	2	2	1	1	4	30	3	1	715	3	782
14010	2	2	1	1	4	31	4	1	1195	2	2350
14010	2	2	1	1	4	32	6	1	1387	3	1131
14010	2	2	1	1	5	33	5	1	741	3	534
14010	2	2	1	1	5	34	7	1	160	3	882
14010	2	2	1	1	5	35	8	1	1178	3	434
14010	2	2	1	1	5	36	1	1	857	3	510
14010	2	2	1	1	5	37	6	1	4030	3	946
14010	2	2	1	1	5	38	2	1	1847	2	917
14010	2	2	1	1	5	39	4	1	1084	2	6258
14010	2	2	1	1	5	40	3	0	1057	1	1386
14010	2	2	1	1	6	41	4	1	662	3	654
14010	2	2	1	1	6	42	3	1	1472	3	5915
14010	2	2	1	1	6	43	1	1	573	2	811
14010	2	2	1	1	6	44	8	1	637	1	1143
14010	2	2	1	1	6	45	6	1	1996	3	800
14010	2	2	1	1	6	46	7	1	487	3	844
14010	2	2	1	1	6	47	2	1	831	3	2894
14010	2	2	1	1	6	48	5	1	513	3	1044
14010	2	2	1	2	1	1	8	0	2896	0	0
14010	2	2	1	2	1	2	5	1	1637	0	0
14010	2	2	1	2	1	3	7	1	1021	0	0
14010	2	2	1	2	1	4	1	1	713	0	0
14010	2	2	1	2	1	5	6	0	544	0	0
14010	2	2	1	2	1	6	3	1	517	0	0
14010	2	2	1	2	1	7	9	0	972	0	0
14010	2	2	1	2	1	8	10	0	462	0	0
14010	2	2	1	2	1	9	2	1	2945	0	0
14010	2	2	1	2	1	10	4	1	823	0	0
14010	2	2	1	2	2	11	9	0	476	0	0
14010	2	2	1	2	2	12	5	0	403	0	0
14010	2	2	1	2	2	13	3	0	90	0	0
14010	2	2	1	2	2	14	6	0	43	0	0
14010	2	2	1	2	2	15	4	1	484	0	0
14010	2	2	1	2	2	16	8	1	1158	0	0
14010	2	2	1	2	2	17	7	0	470	0	0
14010	2	2	1	2	2	18	10	0	189	0	0
14010	2	2	1	2	2	19	1	0	2048	0	0
14010	2	2	1	2	2	20	2	0	4123	0	0
14010	2	2	1	2	3	21	6	1	895	0	0
14010	2	2	1	2	3	22	9	0	1153	0	0
14010	2	2	1	2	3	23	4	0	655	0	0
14010	2	2	1	2	3	24	1	1	169	0	0
14010	2	2	1	2	3	25	2	0	739	0	0
14010	2	2	1	2	3	26	10	0	783	0	0
14010	2	2	1	2	3	27	3	1	2387	0	0
14010	2	2	1	2	3	28	5	1	136	0	0
14010	2	2	1	2	3	29	7	0	613	0	0
14010	2	2	1	2	3	30	8	0	3111	0	0
14010	2	2	1	2	4	31	5	1	1182	0	0
14010	2	2	1	2	4	32	2	1	739	0	0
14010	2	2	1	2	4	33	8	0	152	0	0
14010	2	2	1	2	4	34	1	1	711	0	0
14010	2	2	1	2	4	35	4	0	5717	0	0
14010	2	2	1	2	4	36	7	0	95	0	0
14010	2	2	1	2	4	37	9	1	680	0	0
14010	2	2	1	2	4	38	10	1	504	0	0
14010	2	2	1	2	4	39	3	0	6115	0	0
14010	2	2	1	2	4	40	6	1	53	0	0
14010	2	2	1	2	5	41	2	0	2471	0	0
14010	2	2	1	2	5	42	8	0	847	0	0
14010	2	2	1	2	5	43	5	0	20015	0	0
14010	2	2	1	2	5	44	4	0	854	0	0
14010	2	2	1	2	5	45	3	1	344	0	0
14010	2	2	1	2	5	46	9	1	892	0	0
14010	2	2	1	2	5	47	10	0	718	0	0
14010	2	2	1	2	5	48	6	0	773	0	0
14010	2	2	1	2	5	49	1	1	847	0	0
14010	2	2	1	2	5	50	7	1	265	0	0
14010	2	2	1	2	6	51	10	1	829	0	0
14010	2	2	1	2	6	52	7	0	7145	0	0
14010	2	2	1	2	6	53	9	0	1281	0	0
14010	2	2	1	2	6	54	6	0	904	0	0
14010	2	2	1	2	6	55	5	0	941	0	0
14010	2	2	1	2	6	56	3	1	4097	0	0
14010	2	2	1	2	6	57	2	1	2167	0	0
14010	2	2	1	2	6	58	4	1	1442	0	0
14010	2	2	1	2	6	59	8	0	392	0	0
14010	2	2	1	2	6	60	1	1	711	0	0
14010	2	2	1	2	7	61	10	0	1063	0	0
14010	2	2	1	2	7	62	7	0	684	0	0
14010	2	2	1	2	7	63	2	1	1469	0	0
14010	2	2	1	2	7	64	3	1	3761	0	0
14010	2	2	1	2	7	65	6	0	642	0	0
14010	2	2	1	2	7	66	4	1	1482	0	0
14010	2	2	1	2	7	67	8	0	772	0	0
14010	2	2	1	2	7	68	1	1	1413	0	0
14010	2	2	1	2	7	69	9	0	2815	0	0
14010	2	2	1	2	7	70	5	1	5370	0	0
14010	2	2	1	2	8	71	4	1	1702	0	0
14010	2	2	1	2	8	72	5	0	1203	0	0
14010	2	2	1	2	8	73	3	1	61	0	0
14010	2	2	1	2	8	74	6	0	1521	0	0
14010	2	2	1	2	8	75	2	0	680	0	0
14010	2	2	1	2	8	76	1	1	1111	0	0
14010	2	2	1	2	8	77	9	0	1407	0	0
14010	2	2	1	2	8	78	7	1	577	0	0
14010	2	2	1	2	8	79	8	0	739	0	0
14010	2	2	1	2	8	80	10	1	1255	0	0
14010	2	2	1	2	9	81	9	1	937	0	0
14010	2	2	1	2	9	82	2	1	7277	0	0
14010	2	2	1	2	9	83	3	0	535	0	0
14010	2	2	1	2	9	84	10	0	681	0	0
14010	2	2	1	2	9	85	6	1	4360	0	0
14010	2	2	1	2	9	86	8	0	1512	0	0
14010	2	2	1	2	9	87	7	0	3128	0	0
14010	2	2	1	2	9	88	4	0	3075	0	0
14010	2	2	1	2	9	89	1	1	1483	0	0
14010	2	2	1	2	9	90	5	0	413	0	0
14010	2	2	1	2	10	91	2	0	1855	0	0
14010	2	2	1	2	10	92	5	1	154	0	0
14010	2	2	1	2	10	93	8	1	649	0	0
14010	2	2	1	2	10	94	9	0	1082	0	0
14010	2	2	1	2	10	95	3	0	516	0	0
14010	2	2	1	2	10	96	1	0	2267	0	0
14010	2	2	1	2	10	97	10	1	1648	0	0
14010	2	2	1	2	10	98	6	0	379	0	0
14010	2	2	1	2	10	99	4	0	2974	0	0
14010	2	2	1	2	10	100	7	1	1225	0	0
14010	2	2	1	2	11	101	4	0	838	0	0
14010	2	2	1	2	11	102	5	1	1157	0	0
14010	2	2	1	2	11	103	8	0	1124	0	0
14010	2	2	1	2	11	104	1	0	478	0	0
14010	2	2	1	2	11	105	6	1	1317	0	0
14010	2	2	1	2	11	106	9	0	461	0	0
14010	2	2	1	2	11	107	3	0	1649	0	0
14010	2	2	1	2	11	108	7	0	611	0	0
14010	2	2	1	2	11	109	2	1	717	0	0
14010	2	2	1	2	11	110	10	0	468	0	0
14010	2	2	1	2	12	111	2	0	336	0	0
14010	2	2	1	2	12	112	8	0	66	0	0
14010	2	2	1	2	12	113	9	0	86	0	0
14010	2	2	1	2	12	114	4	0	95	0	0
14010	2	2	1	2	12	115	10	1	737	0	0
14010	2	2	1	2	12	116	5	1	827	0	0
14010	2	2	1	2	12	117	7	0	982	0	0
14010	2	2	1	2	12	118	3	1	3155	0	0
14010	2	2	1	2	12	119	1	0	4484	0	0
14010	2	2	1	2	12	120	6	1	2112	0	0
14010	2	2	1	2	13	121	7	0	479	0	0
14010	2	2	1	2	13	122	6	0	1438	0	0
14010	2	2	1	2	13	123	9	1	325	0	0
14010	2	2	1	2	13	124	2	1	535	0	0
14010	2	2	1	2	13	125	3	0	520	0	0
14010	2	2	1	2	13	126	5	0	807	0	0
14010	2	2	1	2	13	127	4	1	465	0	0
14010	2	2	1	2	13	128	8	0	38	0	0
14010	2	2	1	2	13	129	1	1	677	0	0
14010	2	2	1	2	13	130	10	0	2035	0	0
14011	2	3	2	1	1	1	5	0	5445	1	2332
14011	2	3	2	1	1	2	8	0	3114	2	1294
14011	2	3	2	1	1	3	3	0	2951	1	1540
14011	2	3	2	1	1	4	7	0	5640	2	2560
14011	2	3	2	1	1	5	4	1	5098	2	2941
14011	2	3	2	1	1	6	2	1	5698	2	1397
14011	2	3	2	1	1	7	6	1	2133	1	651
14011	2	3	2	1	1	8	1	1	1332	1	1282
14011	2	3	2	1	2	9	2	1	1405	1	1043
14011	2	3	2	1	2	10	4	0	1609	2	1647
14011	2	3	2	1	2	11	5	1	5554	1	2959
14011	2	3	2	1	2	12	3	1	1351	1	483
14011	2	3	2	1	2	13	6	0	7609	3	3578
14011	2	3	2	1	2	14	1	1	3104	2	1313
14011	2	3	2	1	2	15	7	1	633	1	2100
14011	2	3	2	1	2	16	8	1	5472	1	1462
14011	2	3	2	1	3	17	4	1	1538	1	467
14011	2	3	2	1	3	18	6	1	552	1	698
14011	2	3	2	1	3	19	3	1	479	1	378
14011	2	3	2	1	3	20	2	1	310	1	398
14011	2	3	2	1	3	21	8	1	389	1	701
14011	2	3	2	1	3	22	1	1	266	1	354
14011	2	3	2	1	3	23	5	1	488	1	694
14011	2	3	2	1	3	24	7	1	432	1	363
14011	2	3	2	1	4	25	8	1	290	1	647
14011	2	3	2	1	4	26	6	0	4608	2	1088
14011	2	3	2	1	4	27	7	1	314	1	580
14011	2	3	2	1	4	28	3	1	289	1	422
14011	2	3	2	1	4	29	4	0	3555	2	943
14011	2	3	2	1	4	30	2	1	939	1	460
14011	2	3	2	1	4	31	5	1	384	1	697
14011	2	3	2	1	4	32	1	1	330	1	583
14011	2	3	2	1	5	33	8	1	380	1	364
14011	2	3	2	1	5	34	3	1	1043	1	462
14011	2	3	2	1	5	35	4	1	618	1	434
14011	2	3	2	1	5	36	6	1	810	1	399
14011	2	3	2	1	5	37	5	1	982	1	415
14011	2	3	2	1	5	38	7	1	464	1	344
14011	2	3	2	1	5	39	2	1	349	1	359
14011	2	3	2	1	5	40	1	1	799	1	514
14011	2	3	2	1	6	41	7	1	640	1	451
14011	2	3	2	1	6	42	8	1	621	1	557
14011	2	3	2	1	6	43	6	1	285	1	298
14011	2	3	2	1	6	44	4	0	2550	2	1306
14011	2	3	2	1	6	45	3	1	1111	2	1798
14011	2	3	2	1	6	46	1	1	294	1	324
14011	2	3	2	1	6	47	5	1	309	1	294
14011	2	3	2	1	6	48	2	1	287	1	269
14011	2	3	2	2	1	1	1	1	3739	0	0
14011	2	3	2	2	1	2	7	0	1345	0	0
14011	2	3	2	2	1	3	3	0	3389	0	0
14011	2	3	2	2	1	4	9	1	1486	0	0
14011	2	3	2	2	1	5	2	0	2808	0	0
14011	2	3	2	2	1	6	6	1	707	0	0
14011	2	3	2	2	1	7	8	0	543	0	0
14011	2	3	2	2	1	8	5	1	515	0	0
14011	2	3	2	2	1	9	4	1	2394	0	0
14011	2	3	2	2	1	10	10	0	659	0	0
14011	2	3	2	2	2	11	2	0	1158	0	0
14011	2	3	2	2	2	12	6	1	390	0	0
14011	2	3	2	2	2	13	7	0	577	0	0
14011	2	3	2	2	2	14	9	1	374	0	0
14011	2	3	2	2	2	15	10	0	456	0	0
14011	2	3	2	2	2	16	3	1	346	0	0
14011	2	3	2	2	2	17	1	1	253	0	0
14011	2	3	2	2	2	18	5	0	319	0	0
14011	2	3	2	2	2	19	4	1	558	0	0
14011	2	3	2	2	2	20	8	0	253	0	0
14011	2	3	2	2	3	21	5	0	982	0	0
14011	2	3	2	2	3	22	2	0	267	0	0
14011	2	3	2	2	3	23	6	1	255	0	0
14011	2	3	2	2	3	24	7	0	232	0	0
14011	2	3	2	2	3	25	10	0	231	0	0
14011	2	3	2	2	3	26	1	1	310	0	0
14011	2	3	2	2	3	27	4	1	275	0	0
14011	2	3	2	2	3	28	8	0	257	0	0
14011	2	3	2	2	3	29	3	1	293	0	0
14011	2	3	2	2	3	30	9	1	311	0	0
14011	2	3	2	2	4	31	2	0	427	0	0
14011	2	3	2	2	4	32	4	1	271	0	0
14011	2	3	2	2	4	33	7	0	222	0	0
14011	2	3	2	2	4	34	10	0	6098	0	0
14011	2	3	2	2	4	35	5	0	337	0	0
14011	2	3	2	2	4	36	9	1	338	0	0
14011	2	3	2	2	4	37	8	0	431	0	0
14011	2	3	2	2	4	38	3	1	478	0	0
14011	2	3	2	2	4	39	1	1	293	0	0
14011	2	3	2	2	4	40	6	1	334	0	0
14011	2	3	2	2	5	41	5	0	240	0	0
14011	2	3	2	2	5	42	7	0	327	0	0
14011	2	3	2	2	5	43	2	0	376	0	0
14011	2	3	2	2	5	44	4	1	265	0	0
14011	2	3	2	2	5	45	6	1	382	0	0
14011	2	3	2	2	5	46	9	1	314	0	0
14011	2	3	2	2	5	47	8	0	297	0	0
14011	2	3	2	2	5	48	3	1	266	0	0
14011	2	3	2	2	5	49	1	1	359	0	0
14011	2	3	2	2	5	50	10	0	277	0	0
14011	2	3	2	2	6	51	4	1	324	0	0
14011	2	3	2	2	6	52	1	1	382	0	0
14011	2	3	2	2	6	53	3	1	817	0	0
14011	2	3	2	2	6	54	10	0	398	0	0
14011	2	3	2	2	6	55	5	0	477	0	0
14011	2	3	2	2	6	56	6	1	565	0	0
14011	2	3	2	2	6	57	9	1	413	0	0
14011	2	3	2	2	6	58	2	0	271	0	0
14011	2	3	2	2	6	59	8	0	326	0	0
14011	2	3	2	2	6	60	7	0	263	0	0
14011	2	3	2	2	7	61	10	0	276	0	0
14011	2	3	2	2	7	62	3	1	283	0	0
14011	2	3	2	2	7	63	2	0	338	0	0
14011	2	3	2	2	7	64	7	0	371	0	0
14011	2	3	2	2	7	65	4	1	349	0	0
14011	2	3	2	2	7	66	6	1	473	0	0
14011	2	3	2	2	7	67	9	1	391	0	0
14011	2	3	2	2	7	68	1	1	695	0	0
14011	2	3	2	2	7	69	5	0	297	0	0
14011	2	3	2	2	7	70	8	0	362	0	0
14011	2	3	2	2	8	71	5	0	377	0	0
14011	2	3	2	2	8	72	10	0	354	0	0
14011	2	3	2	2	8	73	7	0	506	0	0
14011	2	3	2	2	8	74	2	0	325	0	0
14011	2	3	2	2	8	75	4	1	399	0	0
14011	2	3	2	2	8	76	3	1	1422	0	0
14011	2	3	2	2	8	77	9	1	634	0	0
14011	2	3	2	2	8	78	8	0	313	0	0
14011	2	3	2	2	8	79	1	1	1593	0	0
14011	2	3	2	2	8	80	6	1	295	0	0
14011	2	3	2	2	9	81	3	1	537	0	0
14011	2	3	2	2	9	82	10	0	710	0	0
14011	2	3	2	2	9	83	8	0	514	0	0
14011	2	3	2	2	9	84	1	1	401	0	0
14011	2	3	2	2	9	85	6	1	728	0	0
14011	2	3	2	2	9	86	2	0	298	0	0
14011	2	3	2	2	9	87	9	1	485	0	0
14011	2	3	2	2	9	88	5	0	591	0	0
14011	2	3	2	2	9	89	7	0	279	0	0
14011	2	3	2	2	9	90	4	1	325	0	0
14011	2	3	2	2	10	91	5	0	423	0	0
14011	2	3	2	2	10	92	9	1	603	0	0
14011	2	3	2	2	10	93	6	1	428	0	0
14011	2	3	2	2	10	94	10	0	393	0	0
14011	2	3	2	2	10	95	1	1	368	0	0
14011	2	3	2	2	10	96	7	0	946	0	0
14011	2	3	2	2	10	97	3	1	1205	0	0
14011	2	3	2	2	10	98	2	0	248	0	0
14011	2	3	2	2	10	99	4	1	330	0	0
14011	2	3	2	2	10	100	8	0	386	0	0
14011	2	3	2	2	11	101	6	1	407	0	0
14011	2	3	2	2	11	102	7	0	1265	0	0
14011	2	3	2	2	11	103	9	1	349	0	0
14011	2	3	2	2	11	104	8	0	1129	0	0
14011	2	3	2	2	11	105	5	0	299	0	0
14011	2	3	2	2	11	106	10	0	415	0	0
14011	2	3	2	2	11	107	2	0	417	0	0
14011	2	3	2	2	11	108	1	1	611	0	0
14011	2	3	2	2	11	109	4	1	565	0	0
14011	2	3	2	2	11	110	3	1	654	0	0
14011	2	3	2	2	12	111	6	1	1144	0	0
14011	2	3	2	2	12	112	2	0	548	0	0
14011	2	3	2	2	12	113	4	1	376	0	0
14011	2	3	2	2	12	114	1	1	402	0	0
14011	2	3	2	2	12	115	10	0	545	0	0
14011	2	3	2	2	12	116	5	0	2461	0	0
14011	2	3	2	2	12	117	9	1	2106	0	0
14011	2	3	2	2	12	118	3	1	560	0	0
14011	2	3	2	2	12	119	8	0	254	0	0
14011	2	3	2	2	12	120	7	0	336	0	0
14011	2	3	2	2	13	121	1	1	290	0	0
14011	2	3	2	2	13	122	4	1	306	0	0
14011	2	3	2	2	13	123	9	1	407	0	0
14011	2	3	2	2	13	124	6	1	849	0	0
14011	2	3	2	2	13	125	5	0	1578	0	0
14011	2	3	2	2	13	126	3	1	511	0	0
14011	2	3	2	2	13	127	2	0	286	0	0
14011	2	3	2	2	13	128	7	0	311	0	0
14011	2	3	2	2	13	129	10	0	342	0	0
14011	2	3	2	2	13	130	8	0	275	0	0
14012	2	4	1	1	1	1	8	0	4398	1	2171
14012	2	4	1	1	1	2	2	0	1095	1	2336
14012	2	4	1	1	1	3	7	0	1669	2	2017
14012	2	4	1	1	1	4	1	0	670	2	1656
14012	2	4	1	1	1	5	5	1	405	2	835
14012	2	4	1	1	1	6	4	1	274	2	557
14012	2	4	1	1	1	7	3	1	1516	2	727
14012	2	4	1	1	1	8	6	1	280	2	907
14012	2	4	1	1	2	9	8	1	239	2	546
14012	2	4	1	1	2	10	7	1	287	2	468
14012	2	4	1	1	2	11	6	0	2056	2	561
14012	2	4	1	1	2	12	2	1	6016	2	1043
14012	2	4	1	1	2	13	5	1	724	2	834
14012	2	4	1	1	2	14	4	1	289	2	670
14012	2	4	1	1	2	15	1	1	261	2	558
14012	2	4	1	1	2	16	3	1	261	2	533
14012	2	4	1	1	3	17	2	1	390	2	606
14012	2	4	1	1	3	18	7	1	304	2	488
14012	2	4	1	1	3	19	5	1	1625	2	466
14012	2	4	1	1	3	20	1	1	310	2	742
14012	2	4	1	1	3	21	4	1	1394	2	582
14012	2	4	1	1	3	22	8	0	890	2	440
14012	2	4	1	1	3	23	3	0	423	2	542
14012	2	4	1	1	3	24	6	1	243	2	494
14012	2	4	1	1	4	25	7	0	623	2	472
14012	2	4	1	1	4	26	8	1	295	2	380
14012	2	4	1	1	4	27	5	1	305	2	344
14012	2	4	1	1	4	28	3	0	772	2	450
14012	2	4	1	1	4	29	4	0	267	2	396
14012	2	4	1	1	4	30	1	1	235	2	389
14012	2	4	1	1	4	31	2	1	217	2	425
14012	2	4	1	1	4	32	6	1	957	2	352
14012	2	4	1	1	5	33	7	1	831	2	299
14012	2	4	1	1	5	34	5	1	647	2	564
14012	2	4	1	1	5	35	1	1	1277	2	353
14012	2	4	1	1	5	36	8	1	512	3	787
14012	2	4	1	1	5	37	6	1	607	2	1485
14012	2	4	1	1	5	38	3	1	758	2	1113
14012	2	4	1	1	5	39	2	1	992	3	580
14012	2	4	1	1	5	40	4	1	344	3	904
14012	2	4	1	1	6	41	5	1	332	1	1153
14012	2	4	1	1	6	42	6	0	353	1	1028
14012	2	4	1	1	6	43	7	1	272	2	347
14012	2	4	1	1	6	44	3	1	559	2	689
14012	2	4	1	1	6	45	4	1	1771	3	434
14012	2	4	1	1	6	46	1	0	1017	1	1022
14012	2	4	1	1	6	47	2	0	347	1	442
14012	2	4	1	1	6	48	8	0	249	1	447
14012	2	4	1	2	1	1	2	1	3421	0	0
14012	2	4	1	2	1	2	9	0	1138	0	0
14012	2	4	1	2	1	3	4	0	1807	0	0
14012	2	4	1	2	1	4	7	1	1897	0	0
14012	2	4	1	2	1	5	10	0	246	0	0
14012	2	4	1	2	1	6	1	0	311	0	0
14012	2	4	1	2	1	7	6	1	342	0	0
14012	2	4	1	2	1	8	8	0	306	0	0
14012	2	4	1	2	1	9	5	0	737	0	0
14012	2	4	1	2	1	10	3	1	357	0	0
14012	2	4	1	2	2	11	9	1	500	0	0
14012	2	4	1	2	2	12	6	1	312	0	0
14012	2	4	1	2	2	13	7	1	335	0	0
14012	2	4	1	2	2	14	2	1	264	0	0
14012	2	4	1	2	2	15	3	1	204	0	0
14012	2	4	1	2	2	16	1	1	246	0	0
14012	2	4	1	2	2	17	5	0	199	0	0
14012	2	4	1	2	2	18	4	1	54	0	0
14012	2	4	1	2	2	19	8	0	271	0	0
14012	2	4	1	2	2	20	10	1	102	0	0
14012	2	4	1	2	3	21	4	1	482	0	0
14012	2	4	1	2	3	22	8	0	225	0	0
14012	2	4	1	2	3	23	7	1	269	0	0
14012	2	4	1	2	3	24	9	0	241	0	0
14012	2	4	1	2	3	25	10	1	256	0	0
14012	2	4	1	2	3	26	3	1	225	0	0
14012	2	4	1	2	3	27	5	0	437	0	0
14012	2	4	1	2	3	28	6	0	235	0	0
14012	2	4	1	2	3	29	1	1	250	0	0
14012	2	4	1	2	3	30	2	1	324	0	0
14012	2	4	1	2	4	31	4	1	230	0	0
14012	2	4	1	2	4	32	7	0	225	0	0
14012	2	4	1	2	4	33	9	0	221	0	0
14012	2	4	1	2	4	34	2	1	258	0	0
14012	2	4	1	2	4	35	3	1	318	0	0
14012	2	4	1	2	4	36	1	1	277	0	0
14012	2	4	1	2	4	37	5	0	283	0	0
14012	2	4	1	2	4	38	8	0	378	0	0
14012	2	4	1	2	4	39	6	0	302	0	0
14012	2	4	1	2	4	40	10	1	307	0	0
14012	2	4	1	2	5	41	3	1	238	0	0
14012	2	4	1	2	5	42	10	1	325	0	0
14012	2	4	1	2	5	43	6	0	126	0	0
14012	2	4	1	2	5	44	1	1	304	0	0
14012	2	4	1	2	5	45	8	1	340	0	0
14012	2	4	1	2	5	46	4	0	216	0	0
14012	2	4	1	2	5	47	9	0	241	0	0
14012	2	4	1	2	5	48	5	0	264	0	0
14012	2	4	1	2	5	49	7	1	269	0	0
14012	2	4	1	2	5	50	2	0	280	0	0
14012	2	4	1	2	6	51	1	1	231	0	0
14012	2	4	1	2	6	52	5	0	294	0	0
14012	2	4	1	2	6	53	6	1	263	0	0
14012	2	4	1	2	6	54	9	0	251	0	0
