"date","subj","cbal","keyb","phase","block","trial","stim","vtft","ftpks","pk1acc","totpks","pos1rt","neg1rt"
2007-01-16,2,1,"right",2,1,2,"S3420",3,0,"*",4,-1,2236
2007-01-16,2,1,"right",2,1,3,"S7860",2,0,"*",1,3815,-1
2007-01-16,2,1,"right",2,1,4,"S3420",2,0,"*",1,-1,2358
2007-01-16,2,1,"right",2,1,5,"S3420",2,1,"*",4,-1,842
2007-01-16,2,1,"right",2,1,6,"S7860",2,0,"*",1,4246,-1
2007-01-16,2,1,"right",2,1,7,"S3420",3,0,"*",2,-1,2851
2007-01-16,2,1,"right",2,1,8,"S7860",3,0,"*",1,4122,-1
2007-01-16,2,1,"right",2,1,9,"S3420",3,0,"*",2,-1,2994
2007-01-16,2,1,"right",2,1,10,"S7860",3,0,"*",1,3487,-1
2007-01-16,2,1,"right",2,1,11,"S3420",3,0,"*",1,-1,3774
2007-01-16,2,1,"right",2,1,12,"S3420",2,0,"*",1,-1,3569
2007-01-16,2,1,"right",2,1,13,"S7860",2,0,"*",1,2606,-1
2007-01-16,2,1,"right",2,1,14,"S3420",3,0,"*",1,-1,3547
2007-01-16,2,1,"right",2,1,15,"S7860",3,0,"*",1,3999,-1
2007-01-16,2,1,"right",2,1,16,"S7860",2,0,"*",1,2544,-1
2007-01-16,2,1,"right",2,1,17,"S3420",3,0,"*",2,-1,2687
2007-01-16,2,1,"right",2,1,18,"S7860",2,0,"*",1,7527,-1
2007-01-16,2,1,"right",2,1,19,"S3420",2,0,"*",1,-1,2173
2007-01-16,2,1,"right",2,1,20,"S7860",3,0,"*",3,1845,-1
2007-01-16,2,1,"right",2,1,21,"S3420",2,0,"*",1,-1,2482
2007-01-16,2,1,"right",2,1,22,"S7860",2,0,"*",4,1128,-1
2007-01-16,2,1,"right",2,1,23,"S3420",3,0,"*",3,-1,2071
2007-01-16,2,1,"right",2,1,24,"S7860",3,0,"*",3,2257,-1
2007-01-16,2,1,"right",2,1,25,"S7860",3,0,"*",1,4759,-1
2007-01-16,2,1,"right",2,1,26,"S3420",3,0,"*",5,-1,2134
2007-01-16,2,1,"right",2,1,27,"S7860",3,0,"*",3,2626,-1
2007-01-16,2,1,"right",2,1,28,"S3420",2,0,"*",1,-1,2667
2007-01-16,2,1,"right",2,1,29,"S7860",3,0,"*",6,1827,-1
2007-01-16,2,1,"right",2,1,30,"S3420",3,0,"*",1,-1,4779
2007-01-16,2,1,"right",2,1,31,"S7860",3,0,"*",6,1662,-1
2007-01-16,2,1,"right",2,1,32,"S3420",3,0,"*",2,-1,2934
2007-01-16,2,1,"right",3,1,1,"S3420",2,1,"*",6,-1,903
2007-01-16,2,1,"right",3,1,2,"S7860",3,0,"*",6,1211,-1
2007-01-16,2,1,"right",3,1,3,"S7860",2,0,"*",3,1437,-1
2007-01-16,2,1,"right",3,1,4,"S3420",2,0,"*",3,-1,1641
2007-01-16,2,1,"right",3,1,5,"S7860",2,0,"*",3,1601,-1
2007-01-16,2,1,"right",3,1,6,"S3420",3,0,"*",2,-1,3016
2007-01-16,2,1,"right",3,1,7,"S7860",3,0,"*",2,2811,-1
2007-01-16,2,1,"right",3,1,8,"S3420",2,0,"*",1,-1,2852
2007-01-16,2,1,"right",3,1,9,"S3420",2,0,"*",1,-1,2031
2007-01-16,2,1,"right",3,1,10,"S7860",2,0,"*",2,1599,-1
2007-01-16,2,1,"right",3,1,11,"S7860",3,0,"*",6,1334,-1
2007-01-16,2,1,"right",3,1,12,"S3420",3,0,"*",6,-1,1744
2007-01-16,2,1,"right",3,1,13,"S7860",3,0,"*",3,1580,-1
2007-01-16,2,1,"right",3,1,14,"S7860",3,0,"*",3,1642,-1
2007-01-16,2,1,"right",3,1,15,"S3420",3,0,"*",1,-1,3200
2007-01-16,2,1,"right",3,1,16,"S3420",3,0,"+",1,1723,11597
2007-01-16,2,1,"right",3,1,17,"S7860",2,0,"*",1,2504,-1
2007-01-16,2,1,"right",3,1,18,"S3420",2,0,"*",2,-1,1601
2007-01-16,2,1,"right",3,1,19,"S3420",2,0,"*",1,-1,2441
2007-01-16,2,1,"right",3,1,20,"S7860",2,0,"*",2,1887,-1
2007-01-16,2,1,"right",3,2,1,"S7860",2,0,"*",3,1498,-1
2007-01-16,2,1,"right",3,2,2,"S7420",3,0,"R",1,-1,842
2007-01-16,2,1,"right",3,2,3,"S3420",3,0,"*",4,-1,2051
2007-01-16,2,1,"right",3,2,4,"S3860",2,0,"L",1,1456,-1
2007-01-16,2,1,"right",3,2,5,"S3420",3,0,"*",1,-1,6747
2007-01-16,2,1,"right",3,2,6,"S7820",3,0,"L",1,3652,-1
2007-01-16,2,1,"right",3,2,7,"S3420",3,1,"*",5,-1,965
2007-01-16,2,1,"right",3,2,8,"S3420",3,0,"R",1,-1,1949
2007-01-16,2,1,"right",3,2,9,"S7860",2,0,"*",1,3898,-1
2007-01-16,2,1,"right",3,2,10,"S3820",2,0,"L",1,3919,-1
2007-01-16,2,1,"right",3,2,11,"S3420",2,0,"*",1,-1,4678
2007-01-16,2,1,"right",3,2,12,"S3420",2,0,"R",1,-1,1909
2007-01-16,2,1,"right",3,2,13,"S3420",2,0,"*",1,-1,3733
2007-01-16,2,1,"right",3,2,14,"S7860",2,0,"*",1,3570,-1
2007-01-16,2,1,"right",3,2,15,"S7420",2,0,"R",1,-1,2565
2007-01-16,2,1,"right",3,2,16,"S3420",3,0,"*",1,-1,3733
2007-01-16,2,1,"right",3,2,17,"S7860",3,0,"*",4,2215,-1
2007-01-16,2,1,"right",3,2,18,"S7860",2,0,"L",1,1620,-1
2007-01-16,2,1,"right",3,2,19,"S7860",3,0,"*",6,1764,-1
2007-01-16,2,1,"right",3,2,20,"S7860",2,1,"*",4,1005,-1
2007-01-16,2,1,"right",3,2,21,"S3420",3,0,"*",1,-1,5722
2007-01-16,2,1,"right",3,2,22,"S7860",2,0,"L",1,2298,-1
2007-01-16,2,1,"right",3,2,23,"S3420",2,0,"*",1,-1,2502
2007-01-16,2,1,"right",3,2,24,"S7860",3,0,"*",6,1600,-1
2007-01-16,2,1,"right",3,2,25,"S7860",3,0,"*",8,1272,-1
2007-01-16,2,1,"right",3,2,26,"S3420",2,0,"*",4,-1,1312
2007-01-16,2,1,"right",3,2,27,"S3860",2,0,"L",1,5764,-1
2007-01-16,2,1,"right",3,2,28,"S3420",2,0,"*",1,-1,2809
2007-01-16,2,1,"right",3,2,29,"S3460",2,0,"R",1,-1,2216
2007-01-16,2,1,"right",3,2,30,"S3420",3,0,"*",6,-1,1456
2007-01-16,2,1,"right",3,2,31,"S7460",2,0,"R",1,-1,5867
2007-01-16,2,1,"right",3,2,32,"S7860",3,0,"*",3,1907,-1
2007-01-16,2,1,"right",3,2,33,"S7820",2,0,"L",1,5087,-1
2007-01-16,2,1,"right",3,2,34,"S3420",3,0,"*",4,-1,2276
2007-01-16,2,1,"right",3,2,35,"S7460",2,0,"L",1,2010,-1
2007-01-16,2,1,"right",3,2,36,"S7860",3,0,"*",5,2276,-1
2007-01-16,2,1,"right",3,2,37,"S3460",2,0,"R",1,-1,2133
2007-01-16,2,1,"right",3,2,38,"S7860",3,0,"*",7,1640,-1
2007-01-16,2,1,"right",3,2,39,"S7860",3,0,"*",2,2851,-1
2007-01-16,2,1,"right",3,2,40,"S3820",3,0,"R",1,-1,2138
2007-01-17,3,2,"left",1,1,1,"S1000",2,0,"*",1,38541,-1
2007-01-17,3,2,"left",1,1,2,"S2000",3,0,"+",1,3022,198913
2007-01-17,3,2,"left",1,1,3,"S0100",2,0,"+",1,4211,622
2007-01-17,3,2,"left",1,1,4,"S0002",3,1,"*",2,1423,787
2007-01-17,3,2,"left",1,1,5,"S0010",2,0,"+",1,3372,562
2007-01-17,3,2,"left",1,1,6,"S0200",3,0,"*",3,2591,1360
2007-01-17,3,2,"left",1,1,7,"S0001",3,0,"+",1,6878,726
2007-01-17,3,2,"left",1,1,8,"S0020",2,0,"+",1,1608,2510
2007-01-17,3,2,"left",1,1,9,"S0001",3,0,"+",1,3720,1361
2007-01-17,3,2,"left",1,1,10,"S0002",3,0,"+",1,622,6200
2007-01-17,3,2,"left",1,1,11,"S0100",2,1,"*",2,704,-1
2007-01-17,3,2,"left",1,1,12,"S0020",2,0,"*",2,-1,1544
2007-01-17,3,2,"left",1,1,13,"S2000",2,0,"+",1,746,5893
2007-01-17,3,2,"left",1,1,14,"S1000",2,0,"+",1,2755,601
2007-01-17,3,2,"left",1,1,15,"S0200",2,0,"+",1,683,3472
2007-01-17,3,2,"left",1,1,16,"S0010",2,0,"+",1,2488,643
2007-01-17,3,2,"left",1,1,17,"S2000",2,0,"+",1,663,2078
2007-01-17,3,2,"left",1,1,18,"S0020",2,1,"*",3,1833,828
2007-01-17,3,2,"left",1,1,19,"S1000",2,1,"*",4,767,2674
2007-01-17,3,2,"left",1,1,20,"S0010",3,1,"*",3,644,2265
2007-01-17,3,2,"left",1,1,21,"S0200",3,1,"*",5,3803,746
2007-01-17,3,2,"left",1,1,22,"S0002",3,1,"*",4,-1,972
2007-01-17,3,2,"left",1,1,23,"S0100",2,0,"*",3,1074,-1
2007-01-17,3,2,"left",1,1,24,"S0001",2,0,"+",1,7165,2325
2007-01-17,3,2,"left",1,1,25,"S0200",3,0,"*",1,-1,7308
2007-01-17,3,2,"left",1,1,26,"S1000",3,0,"*",3,1136,-1
2007-01-17,3,2,"left",1,1,27,"S0100",2,0,"*",1,4191,-1
2007-01-17,3,2,"left",1,1,28,"S2000",3,0,"+",1,5668,7616
2007-01-17,3,2,"left",1,1,29,"S0010",3,0,"+",1,8580,2571
2007-01-17,3,2,"left",1,1,30,"S0020",3,0,"+",1,6880,10571
2007-01-17,3,2,"left",1,1,31,"S0001",2,0,"+",1,5360,2325
2007-01-17,3,2,"left",1,1,32,"S0002",2,0,"+",1,7452,8662
2007-01-17,3,2,"left",1,1,33,"S2000",3,0,"+",1,6326,9239
2007-01-17,3,2,"left",1,1,34,"S0001",3,0,"+",1,6099,3721
2007-01-17,3,2,"left",1,1,35,"S0002",3,0,"+",1,7739,9257
2007-01-17,3,2,"left",1,1,36,"S0010",3,0,"*",1,5176,-1
2007-01-17,3,2,"left",1,1,37,"S1000",3,0,"*",1,4091,-1
2007-01-17,3,2,"left",1,1,38,"S0020",3,0,"+",1,4191,6878
2007-01-17,3,2,"left",1,1,39,"S0100",3,0,"+",1,5750,5012
2007-01-17,3,2,"left",1,1,40,"S0200",2,0,"+",1,1279,2100
2007-01-17,3,2,"left",1,1,41,"S2000",2,0,"+",1,1136,5524
2007-01-17,3,2,"left",1,1,42,"S0010",3,0,"+",1,7393,1876
2007-01-17,3,2,"left",1,1,43,"S0200",2,0,"*",2,-1,1299
2007-01-17,3,2,"left",1,1,44,"S0001",2,0,"+",1,6019,1261
2007-01-17,3,2,"left",1,1,45,"S0002",3,0,"+",1,811,5486
2007-01-17,3,2,"left",1,1,46,"S0100",2,0,"+",1,4807,972
2007-01-17,3,2,"left",1,1,47,"S1000",2,0,"*",3,1098,3169
2007-01-17,3,2,"left",1,1,48,"S0020",2,0,"+",1,705,5750
2007-01-17,3,2,"left",1,1,49,"S1000",3,0,"+",2,2387,828
2007-01-17,3,2,"left",1,1,50,"S0200",3,0,"+",1,890,6222
2007-01-17,3,2,"left",1,1,51,"S0001",3,0,"+",1,7903,1033
2007-01-17,3,2,"left",1,1,52,"S2000",3,0,"+",1,8438,9976
2007-01-17,3,2,"left",1,1,53,"S0002",2,0,"+",1,1446,13115
2007-01-17,3,2,"left",1,1,54,"S0010",2,0,"*",1,3436,-1
2007-01-17,3,2,"left",1,1,55,"S0100",3,0,"*",1,13279,-1
2007-01-17,3,2,"left",1,1,56,"S0020",3,0,"+",1,6491,7393
2007-01-17,3,2,"left",1,1,57,"S0100",2,0,"*",1,7107,-1
2007-01-17,3,2,"left",1,1,58,"S0020",3,0,"*",1,-1,9178
2007-01-17,3,2,"left",1,1,59,"S0200",3,0,"+",1,4851,6389
2007-01-17,3,2,"left",1,1,60,"S0010",3,0,"*",1,5856,-1
2007-01-17,3,2,"left",1,1,61,"S0002",2,0,"+",1,4606,5672
2007-01-17,3,2,"left",1,1,62,"S1000",3,0,"+",1,4070,3044
2007-01-17,3,2,"left",1,1,63,"S2000",2,0,"+",1,3457,6636
2007-01-17,3,2,"left",1,1,64,"S0001",3,0,"*",1,13854,-1
2007-01-17,3,2,"left",1,2,1,"S0001",3,0,"+",1,4503,3683
2007-01-17,3,2,"left",1,2,2,"S1000",2,0,"+",1,4686,851
2007-01-17,3,2,"left",1,2,3,"S0200",2,0,"+",1,2718,5588
2007-01-17,3,2,"left",1,2,4,"S0100",2,1,"*",5,913,3333
2007-01-17,3,2,"left",1,2,5,"S2000",3,0,"+",1,911,7884
2007-01-17,3,2,"left",1,2,6,"S0010",2,0,"*",2,1795,5568
2007-01-17,3,2,"left",1,2,7,"S0002",3,0,"*",3,-1,2574
2007-01-17,3,2,"left",1,2,8,"S0020",2,0,"+",1,3046,4174
2007-01-17,3,2,"left",1,2,9,"S0100",3,0,"+",1,6327,4543
2007-01-17,3,2,"left",1,2,10,"S0001",2,0,"+",1,11577,10736
2007-01-17,3,2,"left",1,2,11,"S0002",2,0,"+",1,44428,45125
2007-01-17,3,2,"left",1,2,12,"S0200",2,0,"+",1,3785,4544
2007-01-17,3,2,"left",1,2,13,"S1000",2,1,"*",5,687,-1
2007-01-17,3,2,"left",1,2,14,"S2000",3,0,"+",1,976,7580
2007-01-17,3,2,"left",1,2,15,"S0010",3,0,"+",1,8522,5056
2007-01-17,3,2,"left",1,2,16,"S0020",3,0,"+",1,689,4667
2007-01-17,3,2,"left",1,2,17,"S0020",2,0,"*",1,-1,2533
2007-01-17,3,2,"left",1,2,18,"S0010",2,0,"*",3,1386,-1
2007-01-17,3,2,"left",1,2,19,"S0002",2,2,"*",6,-1,770
2007-01-17,3,2,"left",1,2,20,"S1000",2,0,"*",6,1119,-1
2007-01-17,3,2,"left",1,2,21,"S0001",2,1,"*",6,750,-1
2007-01-17,3,2,"left",1,2,22,"S2000",2,0,"*",4,-1,1468
2007-01-17,3,2,"left",1,2,23,"S0200",3,2,"*",11,-1,730
2007-01-17,3,2,"left",1,2,24,"S0100",3,2,"*",12,729,-1
2007-01-17,3,2,"left",1,2,25,"S1000",2,0,"*",1,3518,-1
2007-01-17,3,2,"left",1,2,26,"S0020",3,0,"*",1,-1,3417
2007-01-17,3,2,"left",1,2,27,"S0001",3,0,"*",1,4032,-1
2007-01-17,3,2,"left",1,2,28,"S0200",2,0,"*",2,-1,1940
2007-01-17,3,2,"left",1,2,29,"S0100",2,0,"*",1,3879,-1
2007-01-17,3,2,"left",1,2,30,"S0010",3,0,"*",1,4360,-1
2007-01-17,3,2,"left",1,2,31,"S0002",3,0,"*",7,-1,1040
2007-01-17,3,2,"left",1,2,32,"S2000",2,1,"*",6,-1,1000
2007-01-17,3,2,"left",1,2,33,"S0001",2,0,"*",2,1694,-1
2007-01-17,3,2,"left",1,2,34,"S1000",3,0,"*",3,2043,-1
2007-01-17,3,2,"left",1,2,35,"S0020",3,0,"+",1,689,4688
2007-01-17,3,2,"left",1,2,36,"S0100",3,0,"*",9,1263,-1
2007-01-17,3,2,"left",1,2,37,"S0002",2,0,"*",1,-1,4238
2007-01-17,3,2,"left",1,2,38,"S0200",3,0,"*",1,-1,4544
2007-01-17,3,2,"left",1,2,39,"S0010",2,0,"*",1,7252,-1
2007-01-17,3,2,"left",1,2,40,"S2000",2,0,"*",1,-1,6042
2007-01-17,3,2,"left",1,2,41,"S0200",2,0,"*",1,-1,5774
2007-01-17,3,2,"left",1,2,42,"S0001",2,0,"*",1,6595,-1
2007-01-17,3,2,"left",1,2,43,"S0020",2,0,"*",1,-1,4996
2007-01-17,3,2,"left",1,2,44,"S0010",2,0,"*",1,6040,-1
2007-01-17,3,2,"left",1,2,45,"S0002",2,0,"*",1,-1,5756
2007-01-17,3,2,"left",1,2,46,"S0100",3,0,"*",1,5221,-1
2007-01-17,3,2,"left",1,2,47,"S2000",2,0,"*",1,-1,2432
2007-01-17,3,2,"left",1,2,48,"S1000",2,0,"*",1,2883,-1
2007-01-17,3,2,"left",1,2,49,"S0100",3,1,"*",6,547,-1
2007-01-17,3,2,"left",1,2,50,"S0020",2,0,"*",2,-1,1182
2007-01-17,3,2,"left",1,2,51,"S0002",2,0,"*",2,-1,1756
2007-01-17,3,2,"left",1,2,52,"S1000",2,0,"*",2,1510,-1
2007-01-17,3,2,"left",1,2,53,"S0010",3,0,"*",1,4215,-1
2007-01-17,3,2,"left",1,2,54,"S0200",2,0,"*",1,-1,2434
2007-01-17,3,2,"left",1,2,55,"S0001",2,0,"*",1,2104,-1
2007-01-17,3,2,"left",1,2,56,"S2000",2,0,"*",1,-1,3910
2007-01-17,3,2,"left",1,2,57,"S0020",2,0,"*",1,-1,4239
2007-01-17,3,2,"left",1,2,58,"S0001",2,0,"*",1,4177,-1
2007-01-17,3,2,"left",1,2,59,"S2000",2,1,"*",3,-1,711
2007-01-17,3,2,"left",1,2,60,"S1000",3,0,"*",3,1347,-1
2007-01-17,3,2,"left",1,2,61,"S0100",2,0,"*",1,3377,-1
2007-01-17,3,2,"left",1,2,62,"S0200",2,0,"*",1,-1,2250
2007-01-17,3,2,"left",1,2,63,"S0010",3,0,"*",3,1326,-1
2007-01-17,3,2,"left",1,2,64,"S0002",3,0,"*",3,-1,1408
2007-01-17,3,2,"left",2,1,1,"S2340",2,1,"*",3,978,-1
2007-01-17,3,2,"left",2,1,2,"S6780",3,1,"*",4,-1,815
2007-01-17,3,2,"left",2,1,3,"S2340",3,0,"*",1,3604,-1
2007-01-17,3,2,"left",2,1,4,"S2340",3,1,"*",6,835,-1
2007-01-17,3,2,"left",2,1,5,"S6780",2,1,"*",3,-1,958
2007-01-17,3,2,"left",2,1,6,"S2340",2,1,"*",7,855,-1
2007-01-17,3,2,"left",2,1,7,"S2340",2,1,"*",5,917,-1
2007-01-17,3,2,"left",2,1,8,"S6780",2,0,"*",1,-1,3894
2007-01-17,3,2,"left",2,1,9,"S6780",2,1,"*",7,-1,879
2007-01-17,3,2,"left",2,1,10,"S2340",2,0,"*",2,1635,-1
2007-01-17,3,2,"left",2,1,11,"S6780",2,1,"*",5,-1,876
2007-01-17,3,2,"left",2,1,12,"S2340",2,0,"*",2,1327,-1
2007-01-17,3,2,"left",2,1,13,"S6780",3,0,"*",1,-1,4179
2007-01-17,3,2,"left",2,1,14,"S2340",3,0,"*",4,1040,-1
2007-01-17,3,2,"left",2,1,15,"S6780",2,2,"*",8,-1,774
2007-01-17,3,2,"left",2,1,16,"S6780",3,1,"*",10,-1,1019
2007-01-17,3,2,"left",2,1,17,"S2340",3,1,"*",6,1020,-1
2007-01-17,3,2,"left",2,1,18,"S6780",3,1,"*",9,-1,835
2007-01-17,3,2,"left",2,1,19,"S6780",2,0,"*",4,-1,1163
2007-01-17,3,2,"left",2,1,20,"S2340",2,2,"*",4,692,-1
2007-01-17,3,2,"left",2,1,21,"S2340",3,1,"*",6,938,-1
2007-01-17,3,2,"left",2,1,22,"S6780",2,0,"*",1,-1,2168
2007-01-17,3,2,"left",2,1,23,"S6780",3,2,"*",9,-1,610
2007-01-17,3,2,"left",2,1,24,"S2340",3,0,"*",6,1430,-1
2007-01-17,3,2,"left",2,1,25,"S6780",3,1,"*",7,-1,979
2007-01-17,3,2,"left",2,1,26,"S6780",3,3,"*",11,-1,651
2007-01-17,3,2,"left",2,1,27,"S2340",3,2,"*",12,815,-1
2007-01-17,3,2,"left",2,1,28,"S2340",3,0,"*",1,8566,-1
2007-01-17,3,2,"left",2,1,29,"S6780",2,0,"*",1,-1,4426
2007-01-17,3,2,"left",2,1,30,"S6780",2,0,"*",1,-1,4691
2007-01-17,3,2,"left",2,1,31,"S2340",3,1,"*",2,672,-1
2007-01-17,3,2,"left",2,1,32,"S2340",2,0,"*",1,4384,-1
2007-01-17,3,2,"left",3,1,1,"S2340",2,0,"*",1,8588,-1
2007-01-17,3,2,"left",3,1,2,"S6780",3,0,"*",1,-1,5184
2007-01-17,3,2,"left",3,1,3,"S6780",3,0,"*",1,-1,3338
2007-01-17,3,2,"left",3,1,4,"S2340",3,0,"*",2,2354,-1
2007-01-17,3,2,"left",3,1,5,"S2340",3,0,"*",3,1409,-1
2007-01-17,3,2,"left",3,1,6,"S6780",3,0,"*",1,-1,7008
2007-01-17,3,2,"left",3,1,7,"S2340",2,0,"*",1,7953,-1
2007-01-17,3,2,"left",3,1,8,"S6780",2,1,"*",5,-1,1020
2007-01-17,3,2,"left",3,1,9,"S6780",2,0,"*",1,-1,4507
2007-01-17,3,2,"left",3,1,10,"S2340",3,0,"*",1,4101,-1
2007-01-17,3,2,"left",3,1,11,"S6780",3,0,"*",5,-1,1158
2007-01-17,3,2,"left",3,1,12,"S2340",3,0,"*",4,1518,-1
2007-01-17,3,2,"left",3,1,13,"S2340",2,0,"*",3,1117,-1
2007-01-17,3,2,"left",3,1,14,"S6780",2,1,"*",6,-1,838
2007-01-17,3,2,"left",3,1,15,"S2340",2,0,"*",3,1255,-1
2007-01-17,3,2,"left",3,1,16,"S6780",2,0,"*",4,-1,1070
2007-01-17,3,2,"left",3,1,17,"S6780",2,0,"*",1,-1,9161
2007-01-17,3,2,"left",3,1,18,"S2340",2,0,"*",1,5389,-1
2007-01-17,3,2,"left",3,1,19,"S6780",2,0,"*",1,-1,3358
2007-01-17,3,2,"left",3,1,20,"S2340",3,0,"*",1,6290,-1
2007-01-17,3,2,"left",3,2,1,"S2340",2,0,"*",2,1779,-1
2007-01-17,3,2,"left",3,2,2,"S2740",2,0,"L",1,3050,-1
2007-01-17,3,2,"left",3,2,3,"S2340",2,0,"*",1,2127,-1
2007-01-17,3,2,"left",3,2,4,"S6780",2,0,"R",1,-1,1533
2007-01-17,3,2,"left",3,2,5,"S2340",2,0,"*",2,1635,-1
2007-01-17,3,2,"left",3,2,6,"S6740",3,0,"R",1,-1,1511
2007-01-17,3,2,"left",3,2,7,"S6780",2,0,"*",1,-1,2722
2007-01-17,3,2,"left",3,2,8,"S6340",2,0,"L",1,774,-1
2007-01-17,3,2,"left",3,2,9,"S2340",3,0,"*",4,1369,-1
2007-01-17,3,2,"left",3,2,10,"S2340",2,0,"*",1,3748,-1
2007-01-17,3,2,"left",3,2,11,"S2780",2,0,"R",1,-1,1865
2007-01-17,3,2,"left",3,2,12,"S2340",2,1,"*",2,1019,-1
2007-01-17,3,2,"left",3,2,13,"S6780",2,0,"*",2,-1,1413
2007-01-17,3,2,"left",3,2,14,"S6380",3,0,"R",1,-1,2131
2007-01-17,3,2,"left",3,2,15,"S2340",2,0,"*",2,2005,-1
2007-01-17,3,2,"left",3,2,16,"S2340",3,0,"L",1,2537,-1
2007-01-17,3,2,"left",3,2,17,"S6780",3,0,"*",2,-1,1738
2007-01-17,3,2,"left",3,2,18,"S2740",3,0,"L",1,1347,-1
2007-01-17,3,2,"left",3,2,19,"S6780",3,1,"*",8,-1,692
2007-01-17,3,2,"left",3,2,20,"S6780",2,0,"*",2,-1,1430
2007-01-17,3,2,"left",3,2,21,"S2380",3,0,"L",1,3174,-1
2007-01-17,3,2,"left",3,2,22,"S6780",3,0,"*",1,-1,7459
2007-01-17,3,2,"left",3,2,23,"S6780",2,2,"*",6,-1,630
2007-01-17,3,2,"left",3,2,24,"S6780",2,0,"R",1,-1,795
2007-01-17,3,2,"left",3,2,25,"S6780",2,0,"*",3,-1,1122
2007-01-17,3,2,"left",3,2,26,"S2780",2,0,"R",1,-1,877
2007-01-17,3,2,"left",3,2,27,"S2340",2,0,"*",1,2149,-1
2007-01-17,3,2,"left",3,2,28,"S2340",3,0,"L",1,8671,-1
2007-01-17,3,2,"left",3,2,29,"S6780",2,0,"*",1,-1,2785
2007-01-17,3,2,"left",3,2,30,"S6740",3,0,"R",1,-1,3933
2007-01-17,3,2,"left",3,2,31,"S2340",3,0,"*",1,3706,-1
2007-01-17,3,2,"left",3,2,32,"S6780",3,1,"*",3,-1,774
2007-01-17,3,2,"left",3,2,33,"S6340",2,0,"L",1,2662,-1
2007-01-17,3,2,"left",3,2,34,"S6780",3,0,"*",1,-1,3214
2007-01-17,3,2,"left",3,2,35,"S2380",3,0,"L",1,3214,-1
2007-01-17,3,2,"left",3,2,36,"S2340",2,0,"*",1,3030,-1
2007-01-17,3,2,"left",3,2,37,"S2340",2,0,"*",1,2866,-1
2007-01-17,3,2,"left",3,2,38,"S6780",3,0,"*",3,-1,2476
2007-01-17,3,2,"left",3,2,39,"S6380",2,0,"R",1,-1,3378
2007-01-17,3,2,"left",3,2,40,"S2340",2,0,"*",1,2147,-1
2007-01-17,4,2,"right",1,1,1,"S0020",3,0,"*",1,53070,-1
2007-01-17,4,2,"right",1,1,2,"S0010",3,0,"+",1,4061,8285
2007-01-17,4,2,"right",1,1,3,"S0100",2,0,"*",1,-1,55573
2007-01-17,4,2,"right",1,1,4,"S0200",2,0,"+",1,8179,1207
2007-01-17,4,2,"right",1,1,5,"S0002",2,0,"*",2,1105,2397
2007-01-17,4,2,"right",1,1,6,"S1000",2,0,"*",1,-1,3033
2007-01-17,4,2,"right",1,1,7,"S2000",2,0,"+",1,2642,1760
2007-01-17,4,2,"right",1,1,8,"S0001",3,0,"*",2,2273,1555
2007-01-17,4,2,"right",1,1,9,"S0001",2,0,"+",1,1925,2663
2007-01-17,4,2,"right",1,1,10,"S0002",3,0,"+",2,1761,1084
2007-01-17,4,2,"right",1,1,11,"S0010",3,0,"+",1,5944,6703
2007-01-17,4,2,"right",1,1,12,"S2000",2,1,"*",2,899,1596
2007-01-17,4,2,"right",1,1,13,"S0020",3,0,"+",2,1986,1432
2007-01-17,4,2,"right",1,1,14,"S0100",2,1,"*",2,1453,777
2007-01-17,4,2,"right",1,1,15,"S1000",3,0,"+",2,1536,2151
2007-01-17,4,2,"right",1,1,16,"S0200",2,0,"+",1,3484,2356
2007-01-17,4,2,"right",1,1,17,"S0010",2,0,"+",1,2150,3380
2007-01-17,4,2,"right",1,1,18,"S0020",2,0,"*",3,1473,2416
2007-01-17,4,2,"right",1,1,19,"S0001",3,0,"+",1,9861,11153
2007-01-17,4,2,"right",1,1,20,"S0200",3,0,"+",1,4877,3359
2007-01-17,4,2,"right",1,1,21,"S1000",2,0,"+",1,4488,5677
2007-01-17,4,2,"right",1,1,22,"S2000",3,0,"*",1,3503,-1
2007-01-17,4,2,"right",1,1,23,"S0002",3,0,"+",1,3565,2765
2007-01-17,4,2,"right",1,1,24,"S0100",2,0,"*",3,2519,1740
2007-01-17,4,2,"right",1,1,25,"S0100",3,0,"*",1,-1,4488
2007-01-17,4,2,"right",1,1,26,"S0002",3,1,"*",5,796,2191
2007-01-17,4,2,"right",1,1,27,"S0001",3,0,"+",1,6374,6908
2007-01-17,4,2,"right",1,1,28,"S0020",3,0,"*",1,5144,-1
2007-01-17,4,2,"right",1,1,29,"S0200",3,0,"+",1,5000,3154
2007-01-17,4,2,"right",1,1,30,"S1000",2,0,"+",1,2724,3277
2007-01-17,4,2,"right",1,1,31,"S2000",3,0,"*",1,3380,-1
2007-01-17,4,2,"right",1,1,32,"S0010",3,0,"+",1,19479,19807
2007-01-17,4,2,"right",1,1,33,"S0002",3,0,"*",1,4344,-1
2007-01-17,4,2,"right",1,1,34,"S0010",2,0,"*",1,-1,5841
2007-01-17,4,2,"right",1,1,35,"S2000",3,0,"*",1,4200,-1
2007-01-17,4,2,"right",1,1,36,"S0020",3,0,"*",1,5389,-1
2007-01-17,4,2,"right",1,1,37,"S0001",2,0,"+",1,4611,6026
2007-01-17,4,2,"right",1,1,38,"S0100",3,0,"*",1,-1,5676
2007-01-17,4,2,"right",1,1,39,"S0200",3,0,"+",1,5986,4181
