"cond"	"subj"	"phase"	"blk"	"trial"	"stim"	"resp"	"rt"
2	5012	1	8	8	1	2	333
2	5012	1	9	1	10	1	302
2	5012	1	9	2	2	3	238
2	5012	1	9	3	27	3	187
2	5012	1	9	4	48	2	303
2	5012	1	9	5	24	2	407
2	5012	1	9	6	14	3	254
2	5012	1	9	7	31	1	263
2	5012	1	9	8	38	1	226
2	5012	1	10	1	43	2	257
2	5012	1	10	2	30	1	229
2	5012	1	10	3	3	1	359
2	5012	1	10	4	37	1	338
2	5012	1	10	5	35	2	314
2	5012	1	10	6	18	1	283
2	5012	1	10	7	11	3	301
2	5012	1	10	8	21	1	220
2	5012	1	11	1	15	1	289
2	5012	1	11	2	46	1	431
2	5012	1	11	3	40	3	573
2	5012	1	11	4	4	2	503
2	5012	1	11	5	20	3	655
2	5012	1	11	6	9	1	273
2	5012	1	11	7	26	2	270
2	5012	1	11	8	33	2	272
2	5012	1	12	1	7	2	381
2	5012	1	12	2	5	3	314
2	5012	1	12	3	34	3	334
2	5012	1	12	4	13	1	285
2	5012	1	12	5	19	2	262
2	5012	1	12	6	41	2	223
2	5012	1	12	7	45	2	331
2	5012	1	12	8	29	1	271
2	5012	2	1	1	0	2	15404
2	5012	2	1	2	0	2	6357
2	5012	2	1	3	0	2	6676
2	5012	2	1	4	0	4	4143
2	5012	2	1	5	0	2	2942
2	5012	2	1	6	0	3	7389
2	5012	2	1	7	0	3	8275
2	5012	2	1	8	0	4	4783
2	5012	2	1	9	0	2	6652
2	5012	2	1	10	0	2	2872
2	5012	2	1	11	0	3	5634
2	5012	2	1	12	0	4	2342
2	5012	2	1	13	0	4	4484
2	5012	2	1	14	0	1	4502
2	5012	2	1	15	0	3	2872
2	5012	2	1	16	0	3	1665
2	5012	2	1	17	0	2	2826
2	5012	2	1	18	0	3	3749
2	5012	2	1	19	0	2	2749
2	5012	2	1	20	0	3	1668
2	5012	2	1	21	0	2	4628
2	5012	2	1	22	0	1	4376
2	5012	2	1	23	0	2	2983
2	5012	2	1	24	0	1	2188
2	5012	2	1	25	0	2	7096
2	5012	2	1	26	0	4	4275
2	5012	2	1	27	0	3	8045
2	5012	2	1	28	0	2	3730
2	5012	2	1	29	0	1	2225
2	5012	2	1	30	0	4	2773
2	5013	1	1	1	2	2	987
2	5013	1	1	2	7	1	1079
2	5013	1	1	3	32	2	906
2	5013	1	1	4	16	2	965
2	5013	1	1	5	37	3	1348
2	5013	1	1	6	21	2	729
2	5013	1	1	7	25	1	1156
2	5013	1	1	8	43	1	819
2	5013	1	2	1	41	2	765
2	5013	1	2	2	11	3	582
2	5013	1	2	3	14	2	908
2	5013	1	2	4	45	2	875
2	5013	1	2	5	23	2	652
2	5013	1	2	6	3	1	542
2	5013	1	2	7	28	2	629
2	5013	1	2	8	33	3	1008
2	5013	1	3	1	26	2	530
2	5013	1	3	2	22	3	345
2	5013	1	3	3	1	3	532
2	5013	1	3	4	44	1	486
2	5013	1	3	5	8	3	552
2	5013	1	3	6	17	3	598
2	5013	1	3	7	35	1	455
2	5013	1	3	8	40	3	516
2	5013	1	4	1	12	2	354
2	5013	1	4	2	4	1	379
2	5013	1	4	3	15	1	373
2	5013	1	4	4	42	3	447
2	5013	1	4	5	19	2	626
2	5013	1	4	6	34	2	458
2	5013	1	4	7	29	1	481
2	5013	1	4	8	48	3	575
2	5013	1	5	1	9	2	476
2	5013	1	5	2	31	3	367
2	5013	1	5	3	13	2	366
2	5013	1	5	4	24	2	386
2	5013	1	5	5	6	2	324
2	5013	1	5	6	30	1	458
2	5013	1	5	7	47	2	369
2	5013	1	5	8	38	1	309
2	5013	1	6	1	27	3	378
2	5013	1	6	2	46	3	306
2	5013	1	6	3	20	1	1021
2	5013	1	6	4	5	3	543
2	5013	1	6	5	39	2	576
2	5013	1	6	6	10	1	450
2	5013	1	6	7	18	2	659
2	5013	1	6	8	36	1	588
2	5013	1	7	1	40	3	409
2	5013	1	7	2	14	3	304
2	5013	1	7	3	3	1	404
2	5013	1	7	4	12	2	391
2	5013	1	7	5	22	1	377
2	5013	1	7	6	48	3	447
2	5013	1	7	7	31	2	429
2	5013	1	7	8	25	3	381
2	5013	1	8	1	17	3	440
2	5013	1	8	2	1	2	374
2	5013	1	8	3	36	1	384
2	5013	1	8	4	11	3	476
2	5013	1	8	5	38	1	396
2	5013	1	8	6	45	2	468
2	5013	1	8	7	20	3	423
2	5013	1	8	8	27	3	472
2	5013	1	9	1	39	2	1170
2	5013	1	9	2	32	3	685
2	5013	1	9	3	13	3	1212
2	5013	1	9	4	21	3	989
2	5013	1	9	5	7	2	465
2	5013	1	9	6	6	2	325
2	5013	1	9	7	30	1	314
2	5013	1	9	8	46	3	325
2	5013	1	10	1	9	1	322
2	5013	1	10	2	47	2	337
2	5013	1	10	3	16	1	294
2	5013	1	10	4	23	3	365
2	5013	1	10	5	4	1	1262
2	5013	1	10	6	33	3	344
2	5013	1	10	7	42	3	339
2	5013	1	10	8	28	2	350
2	5013	1	11	1	8	1	507
2	5013	1	11	2	29	1	340
2	5013	1	11	3	15	1	416
2	5013	1	11	4	37	1	307
2	5013	1	11	5	24	2	306
2	5013	1	11	6	5	3	359
2	5013	1	11	7	43	1	382
2	5013	1	11	8	35	1	559
2	5013	1	12	1	10	1	528
2	5013	1	12	2	18	2	354
2	5013	1	12	3	19	2	315
2	5013	1	12	4	44	1	584
2	5013	1	12	5	26	2	734
2	5013	1	12	6	2	2	634
2	5013	1	12	7	34	2	903
2	5013	1	12	8	41	2	486
2	5013	2	1	1	0	4	10159
2	5013	2	1	2	0	2	3288
2	5013	2	1	3	0	1	6633
2	5013	2	1	4	0	1	4421
2	5013	2	1	5	0	2	6377
2	5013	2	1	6	0	2	2593
2	5013	2	1	7	0	4	2356
2	5013	2	1	8	0	4	1530
2	5013	2	1	9	0	2	1953
2	5013	2	1	10	0	2	3184
2	5013	2	1	11	0	4	3854
2	5013	2	1	12	0	3	1792
2	5013	2	1	13	0	4	2500
2	5013	2	1	14	0	3	1957
2	5013	2	1	15	0	3	2850
2	5013	2	1	16	0	1	2053
2	5013	2	1	17	0	3	1672
2	5013	2	1	18	0	3	3337
2	5013	2	1	19	0	2	2624
2	5013	2	1	20	0	4	1692
2	5013	2	1	21	0	1	4740
2	5013	2	1	22	0	3	2452
2	5013	2	1	23	0	2	3127
2	5013	2	1	24	0	1	1893
2	5013	2	1	25	0	2	3534
2	5013	2	1	26	0	3	4198
2	5013	2	1	27	0	2	4723
2	5013	2	1	28	0	4	3171
2	5013	2	1	29	0	4	1504
2	5013	2	1	30	0	4	993
2	5014	1	1	1	21	2	939
2	5014	1	1	2	29	1	441
2	5014	1	1	3	1	2	388
2	5014	1	1	4	8	3	380
2	5014	1	1	5	44	1	554
2	5014	1	1	6	32	2	725
2	5014	1	1	7	38	1	508
2	5014	1	1	8	16	1	342
2	5014	1	2	1	34	2	311
2	5014	1	2	2	17	3	349
2	5014	1	2	3	30	1	340
2	5014	1	2	4	2	3	297
2	5014	1	2	5	10	1	289
2	5014	1	2	6	43	1	666
2	5014	1	2	7	40	3	1002
2	5014	1	2	8	20	3	429
2	5014	1	3	1	4	1	330
2	5014	1	3	2	31	2	1653
2	5014	1	3	3	13	2	345
2	5014	1	3	4	23	3	335
2	5014	1	3	5	42	3	354
2	5014	1	3	6	28	2	247
2	5014	1	3	7	46	3	491
2	5014	1	3	8	11	3	265
2	5014	1	4	1	39	2	348
2	5014	1	4	2	14	3	322
2	5014	1	4	3	47	2	290
2	5014	1	4	4	6	2	283
2	5014	1	4	5	36	1	279
2	5014	1	4	6	19	2	279
2	5014	1	4	7	7	2	283
2	5014	1	4	8	25	3	285
2	5014	1	5	1	37	1	309
2	5014	1	5	2	45	2	261
2	5014	1	5	3	9	1	52
2	5014	1	5	4	22	1	424
2	5014	1	5	5	15	1	350
2	5014	1	5	6	26	2	285
2	5014	1	5	7	5	3	262
2	5014	1	5	8	35	1	277
2	5014	1	6	1	41	2	197
2	5014	1	6	2	48	3	323
2	5014	1	6	3	3	1	284
2	5014	1	6	4	27	3	311
2	5014	1	6	5	24	2	392
2	5014	1	6	6	18	2	232
2	5014	1	6	7	33	3	237
2	5014	1	6	8	12	2	218
2	5014	1	7	1	14	3	335
2	5014	1	7	2	42	3	65
2	5014	1	7	3	45	2	82
2	5014	1	7	4	36	1	255
2	5014	1	7	5	25	3	174
2	5014	1	7	6	8	3	268
2	5014	1	7	7	6	2	279
2	5014	1	7	8	20	3	455
2	5014	1	8	1	10	1	333
2	5014	1	8	2	48	3	362
2	5014	1	8	3	28	2	289
2	5014	1	8	4	2	3	477
2	5014	1	8	5	19	2	320
2	5014	1	8	6	39	2	228
2	5014	1	8	7	16	1	314
2	5014	1	8	8	32	2	237
2	5014	1	9	1	15	1	300
2	5014	1	9	2	3	1	287
2	5014	1	9	3	43	1	268
2	5014	1	9	4	27	3	223
2	5014	1	9	5	37	1	322
2	5014	1	9	6	12	2	188
2	5014	1	9	7	22	1	262
2	5014	1	9	8	34	2	308
2	5014	1	10	1	13	2	308
2	5014	1	10	2	47	2	292
2	5014	1	10	3	30	1	256
2	5014	1	10	4	5	3	252
2	5014	1	10	5	23	3	273
2	5014	1	10	6	33	3	275
2	5014	1	10	7	38	1	246
2	5014	1	10	8	7	2	254
2	5014	1	11	1	29	1	246
2	5014	1	11	2	17	3	343
2	5014	1	11	3	4	1	242
2	5014	1	11	4	11	3	351
2	5014	1	11	5	35	1	256
2	5014	1	11	6	40	1	572
2	5014	1	11	7	24	1	436
2	5014	1	11	8	46	3	444
2	5014	1	12	1	26	2	221
2	5014	1	12	2	21	1	460
2	5014	1	12	3	1	2	267
2	5014	1	12	4	9	1	320
2	5014	1	12	5	31	3	331
2	5014	1	12	6	18	2	253
2	5014	1	12	7	44	1	259
2	5014	1	12	8	41	2	281
2	5014	2	1	1	0	2	9284
2	5014	2	1	2	0	3	6175
2	5014	2	1	3	0	4	3903
2	5014	2	1	4	0	3	3431
2	5014	2	1	5	0	3	2771
2	5014	2	1	6	0	2	2882
2	5014	2	1	7	0	3	2778
2	5014	2	1	8	0	3	2832
2	5014	2	1	9	0	3	2771
2	5014	2	1	10	0	2	1849
2	5014	2	1	11	0	1	3747
2	5014	2	1	12	0	2	2682
2	5014	2	1	13	0	2	3716
2	5014	2	1	14	0	3	4019
2	5014	2	1	15	0	2	3408
2	5014	2	1	16	0	1	2421
2	5014	2	1	17	0	2	1777
2	5014	2	1	18	0	3	5541
2	5014	2	1	19	0	2	1733
2	5014	2	1	20	0	2	2204
2	5014	2	1	21	0	1	2248
2	5014	2	1	22	0	3	2859
2	5014	2	1	23	0	4	2901
2	5014	2	1	24	0	1	2149
2	5014	2	1	25	0	3	4524
2	5014	2	1	26	0	2	3364
2	5014	2	1	27	0	1	2842
2	5014	2	1	28	0	3	5277
2	5014	2	1	29	0	2	3096
2	5014	2	1	30	0	3	3360
2	5017	1	1	1	27	2	2173
2	5017	1	1	2	41	2	1243
2	5017	1	1	3	45	2	1197
2	5017	1	1	4	5	3	1268
2	5017	1	1	5	33	3	919
2	5017	1	1	6	11	3	880
2	5017	1	1	7	19	2	542
2	5017	1	1	8	14	3	981
2	5017	1	2	1	36	1	350
2	5017	1	2	2	43	1	911
2	5017	1	2	3	20	3	1042
2	5017	1	2	4	4	1	583
2	5017	1	2	5	39	2	821
2	5017	1	2	6	17	3	590
2	5017	1	2	7	26	2	409
2	5017	1	2	8	8	3	657
2	5017	1	3	1	38	1	595
2	5017	1	3	2	25	3	541
2	5017	1	3	3	7	2	560
2	5017	1	3	4	3	1	698
2	5017	1	3	5	23	3	760
2	5017	1	3	6	32	2	877
2	5017	1	3	7	44	1	438
2	5017	1	3	8	16	1	668
2	5017	1	4	1	46	3	464
2	5017	1	4	2	24	2	733
2	5017	1	4	3	28	2	494
2	5017	1	4	4	1	2	1170
2	5017	1	4	5	35	1	701
2	5017	1	4	6	10	1	399
2	5017	1	4	7	15	1	418
2	5017	1	4	8	40	3	471
2	5017	1	5	1	9	1	577
2	5017	1	5	2	21	1	535
2	5017	1	5	3	2	3	511
2	5017	1	5	4	47	2	373
2	5017	1	5	5	37	1	799
2	5017	1	5	6	29	1	422
2	5017	1	5	7	13	2	350
2	5017	1	5	8	34	2	491
2	5017	1	6	1	12	2	633
2	5017	1	6	2	48	3	498
2	5017	1	6	3	42	3	488
2	5017	1	6	4	18	2	607
2	5017	1	6	5	22	1	500
2	5017	1	6	6	31	3	468
2	5017	1	6	7	6	2	354
2	5017	1	6	8	30	1	484
2	5017	1	7	1	15	1	328
2	5017	1	7	2	44	1	518
2	5017	1	7	3	33	3	450
2	5017	1	7	4	26	2	432
2	5017	1	7	5	1	2	709
2	5017	1	7	6	11	3	627
2	5017	1	7	7	37	1	522
2	5017	1	7	8	24	2	327
2	5017	1	8	1	35	1	415
2	5017	1	8	2	18	2	305
2	5017	1	8	3	45	2	439
2	5017	1	8	4	27	3	392
2	5017	1	8	5	23	3	688
2	5017	1	8	6	9	1	403
2	5017	1	8	7	41	2	370
2	5017	1	8	8	3	1	338
2	5017	1	9	1	34	2	261
2	5017	1	9	2	39	2	889
2	5017	1	9	3	10	1	512
2	5017	1	9	4	2	3	379
2	5017	1	9	5	25	3	395
2	5017	1	9	6	13	2	396
2	5017	1	9	7	47	2	411
2	5017	1	9	8	21	1	401
2	5017	1	10	1	5	3	449
2	5017	1	10	2	38	1	535
2	5017	1	10	3	17	3	450
2	5017	1	10	4	28	2	511
2	5017	1	10	5	48	3	516
2	5017	1	10	6	32	2	1197
2	5017	1	10	7	7	2	796
2	5017	1	10	8	20	3	693
2	5017	1	11	1	42	3	345
2	5017	1	11	2	19	2	593
2	5017	1	11	3	31	3	509
2	5017	1	11	4	43	1	542
2	5017	1	11	5	12	2	510
2	5017	1	11	6	4	1	340
2	5017	1	11	7	29	1	391
2	5017	1	11	8	16	1	555
2	5017	1	12	1	36	1	390
2	5017	1	12	2	6	2	596
2	5017	1	12	3	40	3	430
2	5017	1	12	4	30	1	709
2	5017	1	12	5	46	3	533
2	5017	1	12	6	8	3	422
2	5017	1	12	7	22	1	422
2	5017	1	12	8	14	3	376
2	5017	2	1	1	0	3	7224
2	5017	2	1	2	0	2	4806
2	5017	2	1	3	0	3	3355
2	5017	2	1	4	0	2	5352
2	5017	2	1	5	0	2	3792
2	5017	2	1	6	0	3	3349
2	5017	2	1	7	0	3	5100
2	5017	2	1	8	0	2	3325
2	5017	2	1	9	0	1	4941
2	5017	2	1	10	0	3	2541
2	5017	2	1	11	0	3	4467
2	5017	2	1	12	0	2	2165
2	5017	2	1	13	0	3	4923
2	5017	2	1	14	0	1	3908
2	5017	2	1	15	0	2	3947
2	5017	2	1	16	0	1	3603
2	5017	2	1	17	0	2	4256
2	5017	2	1	18	0	4	4067
2	5017	2	1	19	0	2	2380
2	5017	2	1	20	0	2	2162
2	5017	2	1	21	0	1	2608
2	5017	2	1	22	0	2	2804
2	5017	2	1	23	0	3	3744
2	5017	2	1	24	0	2	2911
2	5017	2	1	25	0	1	3263
2	5017	2	1	26	0	2	3609
2	5017	2	1	27	0	2	6957
2	5017	2	1	28	0	4	3525
2	5017	2	1	29	0	2	2653
2	5017	2	1	30	0	2	2975
2	5018	1	1	1	4	2	1427
2	5018	1	1	2	38	1	1310
2	5018	1	1	3	48	3	594
2	5018	1	1	4	8	3	376
2	5018	1	1	5	35	1	590
2	5018	1	1	6	18	2	674
2	5018	1	1	7	28	2	815
2	5018	1	1	8	21	1	379
2	5018	1	2	1	41	2	573
2	5018	1	2	2	36	1	430
2	5018	1	2	3	44	1	529
2	5018	1	2	4	30	1	508
2	5018	1	2	5	7	2	606
2	5018	1	2	6	2	3	346
2	5018	1	2	7	16	1	344
2	5018	1	2	8	24	2	410
2	5018	1	3	1	17	3	296
2	5018	1	3	2	42	3	405
2	5018	1	3	3	6	2	376
2	5018	1	3	4	22	1	1616
2	5018	1	3	5	11	3	435
2	5018	1	3	6	26	2	358
2	5018	1	3	7	45	2	309
2	5018	1	3	8	31	3	739
2	5018	1	4	1	27	3	255
2	5018	1	4	2	5	1	2915
2	5018	1	4	3	13	2	530
2	5018	1	4	4	40	3	323
2	5018	1	4	5	46	3	338
2	5018	1	4	6	33	3	281
2	5018	1	4	7	19	2	302
2	5018	1	4	8	12	2	278
2	5018	1	5	1	3	1	290
2	5018	1	5	2	39	2	462
2	5018	1	5	3	47	2	312
2	5018	1	5	4	20	3	425
2	5018	1	5	5	15	1	298
2	5018	1	5	6	29	1	274
2	5018	1	5	7	32	2	294
2	5018	1	5	8	10	1	268
2	5018	1	6	1	14	3	304
2	5018	1	6	2	37	1	226
2	5018	1	6	3	23	3	300
2	5018	1	6	4	43	1	326
2	5018	1	6	5	9	1	250
2	5018	1	6	6	1	2	316
2	5018	1	6	7	34	2	280
2	5018	1	6	8	25	3	331
2	5018	1	7	1	10	1	339
2	5018	1	7	2	41	2	403
2	5018	1	7	3	18	2	242
2	5018	1	7	4	28	2	224
2	5018	1	7	5	33	3	278
2	5018	1	7	6	47	2	258
2	5018	1	7	7	22	1	291
2	5018	1	7	8	4	1	376
2	5018	1	8	1	39	2	271
2	5018	1	8	2	35	1	262
2	5018	1	8	3	45	2	287
2	5018	1	8	4	27	3	263
2	5018	1	8	5	11	3	277
2	5018	1	8	6	24	2	285
2	5018	1	8	7	1	2	301
2	5018	1	8	8	15	1	248
2	5018	1	9	1	43	1	242
2	5018	1	9	2	38	1	267
2	5018	1	9	3	30	1	212
2	5018	1	9	4	16	1	271
2	5018	1	9	5	32	2	319
2	5018	1	9	6	20	3	269
2	5018	1	9	7	6	2	500
2	5018	1	9	8	9	1	265
2	5018	1	10	1	5	3	521
2	5018	1	10	2	37	1	234
2	5018	1	10	3	13	2	396
2	5018	1	10	4	44	1	343
2	5018	1	10	5	8	3	220
2	5018	1	10	6	19	2	261
2	5018	1	10	7	36	1	262
2	5018	1	10	8	26	2	279
2	5018	1	11	1	14	3	315
2	5018	1	11	2	29	1	313
2	5018	1	11	3	31	3	437
2	5018	1	11	4	3	1	230
2	5018	1	11	5	21	1	316
2	5018	1	11	6	40	3	346
2	5018	1	11	7	7	2	230
2	5018	1	11	8	46	3	232
2	5018	1	12	1	23	3	430
2	5018	1	12	2	2	3	278
2	5018	1	12	3	42	3	252
2	5018	1	12	4	34	2	225
2	5018	1	12	5	12	2	283
2	5018	1	12	6	17	3	283
2	5018	1	12	7	48	3	283
2	5018	1	12	8	25	3	292
2	5018	2	1	1	0	3	8402
2	5018	2	1	2	0	1	8240
2	5018	2	1	3	0	2	6957
2	5018	2	1	4	0	3	6277
2	5018	2	1	5	0	2	4296
2	5018	2	1	6	0	2	5985
2	5018	2	1	7	0	4	2600
2	5018	2	1	8	0	4	2029
2	5018	2	1	9	0	3	2375
2	5018	2	1	10	0	1	3173
2	5018	2	1	11	0	3	4218
2	5018	2	1	12	0	3	1783
2	5018	2	1	13	0	1	4940
2	5018	2	1	14	0	1	3747
2	5018	2	1	15	0	2	2730
2	5018	2	1	16	0	1	4018
2	5018	2	1	17	0	1	2751
2	5018	2	1	18	0	2	4165
2	5018	2	1	19	0	2	6131
2	5018	2	1	20	0	2	16131
2	5018	2	1	21	0	1	2209
2	5018	2	1	22	0	3	2637
2	5018	2	1	23	0	2	3398
2	5018	2	1	24	0	2	2715
2	5018	2	1	25	0	3	3908
2	5018	2	1	26	0	2	3436
2	5018	2	1	27	0	2	4840
2	5018	2	1	28	0	3	3955
2	5018	2	1	29	0	3	1922
2	5018	2	1	30	0	4	9177
2	5019	1	1	1	24	2	920
2	5019	1	1	2	41	2	849
2	5019	1	1	3	9	1	829
2	5019	1	1	4	32	2	535
2	5019	1	1	5	3	1	1238
2	5019	1	1	6	25	3	957
2	5019	1	1	7	17	3	750
2	5019	1	1	8	47	2	2448
2	5019	1	2	1	30	1	742
2	5019	1	2	2	16	3	626
2	5019	1	2	3	6	3	995
2	5019	1	2	4	11	3	6133
2	5019	1	2	5	31	3	1101
2	5019	1	2	6	45	2	904
2	5019	1	2	7	39	2	1422
2	5019	1	2	8	21	1	701
2	5019	1	3	1	38	1	1305
2	5019	1	3	2	46	3	1241
2	5019	1	3	3	19	2	679
2	5019	1	3	4	10	1	750
2	5019	1	3	5	18	2	1968
2	5019	1	3	6	29	1	985
2	5019	1	3	7	33	3	818
2	5019	1	3	8	2	3	1006
2	5019	1	4	1	13	2	1290
2	5019	1	4	2	35	1	1044
2	5019	1	4	3	44	1	1497
2	5019	1	4	4	40	3	1285
2	5019	1	4	5	1	2	1881
2	5019	1	4	6	27	3	1549
2	5019	1	4	7	20	3	816
2	5019	1	4	8	12	2	1315
2	5019	1	5	1	22	1	750
2	5019	1	5	2	28	2	2129
2	5019	1	5	3	34	2	872
2	5019	1	5	4	5	3	679
2	5019	1	5	5	15	1	1064
2	5019	1	5	6	7	2	1025
2	5019	1	5	7	43	1	1904
2	5019	1	5	8	42	3	919
2	5019	1	6	1	23	3	844
2	5019	1	6	2	8	3	2324
2	5019	1	6	3	26	2	1025
2	5019	1	6	4	4	1	717
2	5019	1	6	5	14	3	747
2	5019	1	6	6	37	1	640
2	5019	1	6	7	48	3	1104
2	5019	1	6	8	36	1	896
2	5019	1	7	1	18	2	835
2	5019	1	7	2	10	1	1236
2	5019	1	7	3	24	2	1091
2	5019	1	7	4	30	1	622
2	5019	1	7	5	39	2	1382
2	5019	1	7	6	33	3	681
2	5019	1	7	7	3	1	628
2	5019	1	7	8	47	2	639
2	5019	1	8	1	34	2	998
2	5019	1	8	2	41	2	651
2	5019	1	8	3	13	3	515
2	5019	1	8	4	28	2	665
2	5019	1	8	5	7	2	427
2	5019	1	8	6	48	3	479
2	5019	1	8	7	5	3	605
2	5019	1	8	8	22	1	479
2	5019	1	9	1	40	3	1483
2	5019	1	9	2	9	1	784
2	5019	1	9	3	23	3	1197
2	5019	1	9	4	2	3	816
2	5019	1	9	5	32	2	1345
2	5019	1	9	6	25	3	538
2	5019	1	9	7	14	3	768
2	5019	1	9	8	45	2	598
2	5019	1	10	1	35	1	889
2	5019	1	10	2	12	2	395
2	5019	1	10	3	26	2	518
2	5019	1	10	4	37	1	912
2	5019	1	10	5	19	2	378
2	5019	1	10	6	43	1	1141
2	5019	1	10	7	16	2	850
2	5019	1	10	8	4	1	1013
2	5019	1	11	1	36	1	894
2	5019	1	11	2	17	3	821
2	5019	1	11	3	8	3	966
2	5019	1	11	4	20	3	795
2	5019	1	11	5	46	3	416
2	5019	1	11	6	27	3	665
2	5019	1	11	7	1	2	869
2	5019	1	11	8	42	3	608
2	5019	1	12	1	6	2	391
2	5019	1	12	2	44	1	868
2	5019	1	12	3	38	1	439
2	5019	1	12	4	11	3	468
2	5019	1	12	5	31	3	1092
2	5019	1	12	6	15	1	268
2	5019	1	12	7	21	1	615
2	5019	1	12	8	29	1	516
2	5019	2	1	1	0	2	8377
2	5019	2	1	2	0	3	6456
2	5019	2	1	3	0	2	3315
2	5019	2	1	4	0	1	3811
2	5019	2	1	5	0	3	4719
2	5019	2	1	6	0	3	4894
2	5019	2	1	7	0	1	4672
2	5019	2	1	8	0	2	2977
2	5019	2	1	9	0	2	3711
2	5019	2	1	10	0	4	4695
2	5019	2	1	11	0	3	5152
2	5019	2	1	12	0	2	2191
2	5019	2	1	13	0	2	5220
2	5019	2	1	14	0	4	5504
2	5019	2	1	15	0	2	4369
2	5019	2	1	16	0	1	3319
2	5019	2	1	17	0	2	3486
2	5019	2	1	18	0	2	8104
2	5019	2	1	19	0	2	3433
2	5019	2	1	20	0	3	2109
2	5019	2	1	21	0	1	2892
2	5019	2	1	22	0	3	3709
2	5019	2	1	23	0	3	3661
2	5019	2	1	24	0	2	5199
2	5019	2	1	25	0	1	5220
2	5019	2	1	26	0	2	3449
2	5019	2	1	27	0	3	7764
2	5019	2	1	28	0	2	3899
2	5019	2	1	29	0	3	1747
2	5019	2	1	30	0	2	2265
2	5020	1	1	1	33	2	1043
2	5020	1	1	2	13	3	536
2	5020	1	1	3	24	3	1243
2	5020	1	1	4	3	1	898
2	5020	1	1	5	9	1	537
2	5020	1	1	6	37	2	998
2	5020	1	1	7	29	1	508
2	5020	1	1	8	43	1	1165
2	5020	1	2	1	1	2	1030
2	5020	1	2	2	15	1	574
2	5020	1	2	3	47	2	953
2	5020	1	2	4	21	1	504
2	5020	1	2	5	12	2	386
2	5020	1	2	6	39	3	2040
2	5020	1	2	7	31	3	549
2	5020	1	2	8	28	2	459
2	5020	1	3	1	20	3	602
2	5020	1	3	2	7	2	459
2	5020	1	3	3	27	3	546
2	5020	1	3	4	14	3	388
2	5020	1	3	5	40	2	1010
2	5020	1	3	6	46	2	1164
2	5020	1	3	7	5	3	387
2	5020	1	3	8	34	2	367
2	5020	1	4	1	38	2	832
2	5020	1	4	2	16	1	832
2	5020	1	4	3	44	1	816
2	5020	1	4	4	32	2	315
2	5020	1	4	5	10	1	381
2	5020	1	4	6	25	3	362
2	5020	1	4	7	4	1	361
2	5020	1	4	8	23	3	532
2	5020	1	5	1	45	1	857
2	5020	1	5	2	17	3	490
2	5020	1	5	3	22	1	360
2	5020	1	5	4	11	3	509
2	5020	1	5	5	36	1	399
2	5020	1	5	6	42	3	636
2	5020	1	5	7	6	2	502
2	5020	1	5	8	30	1	300
2	5020	1	6	1	35	1	1337
2	5020	1	6	2	8	3	456
2	5020	1	6	3	19	2	414
2	5020	1	6	4	26	2	380
2	5020	1	6	5	18	2	405
2	5020	1	6	6	41	2	893
2	5020	1	6	7	2	3	1246
2	5020	1	6	8	48	2	366
2	5020	1	7	1	34	2	436
2	5020	1	7	2	25	3	348
2	5020	1	7	3	20	3	389
2	5020	1	7	4	7	2	419
2	5020	1	7	5	39	2	2380
2	5020	1	7	6	44	1	358
2	5020	1	7	7	16	1	349
2	5020	1	7	8	5	3	399
2	5020	1	8	1	37	1	584
2	5020	1	8	2	32	2	393
2	5020	1	8	3	27	3	588
2	5020	1	8	4	8	3	669
2	5020	1	8	5	21	1	420
2	5020	1	8	6	2	3	615
2	5020	1	8	7	47	2	466
2	5020	1	8	8	13	2	360
2	5020	1	9	1	45	2	360
2	5020	1	9	2	15	1	403
2	5020	1	9	3	26	2	389
2	5020	1	9	4	31	3	605
2	5020	1	9	5	41	2	751
2	5020	1	9	6	22	1	345
2	5020	1	9	7	12	2	366
2	5020	1	9	8	1	2	384
2	5020	1	10	1	48	3	912
2	5020	1	10	2	28	2	345
2	5020	1	10	3	10	1	445
2	5020	1	10	4	23	3	947
2	5020	1	10	5	40	2	987
2	5020	1	10	6	36	1	393
2	5020	1	10	7	14	3	880
2	5020	1	10	8	3	1	773
2	5020	1	11	1	33	3	282
2	5020	1	11	2	38	1	900
2	5020	1	11	3	43	1	332
2	5020	1	11	4	9	1	334
2	5020	1	11	5	24	2	392
2	5020	1	11	6	18	2	356
2	5020	1	11	7	30	1	408
2	5020	1	11	8	6	2	365
2	5020	1	12	1	46	1	354
2	5020	1	12	2	29	1	447
2	5020	1	12	3	11	3	770
2	5020	1	12	4	17	3	353
2	5020	1	12	5	4	1	274
2	5020	1	12	6	19	2	471
2	5020	1	12	7	42	3	766
2	5020	1	12	8	35	1	305
2	5020	2	1	1	0	3	8530
2	5020	2	1	2	0	2	4682
2	5020	2	1	3	0	1	3604
2	5020	2	1	4	0	2	3553
2	5020	2	1	5	0	2	2904
2	5020	2	1	6	0	2	3320
2	5020	2	1	7	0	3	2352
2	5020	2	1	8	0	2	3871
2	5020	2	1	9	0	2	1753
2	5020	2	1	10	0	4	3095
2	5020	2	1	11	0	2	4480
2	5020	2	1	12	0	2	2209
2	5020	2	1	13	0	3	2189
2	5020	2	1	14	0	2	1641
2	5020	2	1	15	0	3	2539
2	5020	2	1	16	0	1	2849
